# started on Tue Jul  2 14:48:57 2019

     0.903153479,23512,,branch-load-misses,14666329,14.62,,,,
     0.903153479,146752798,,branch-loads,19554978,19.49,,,,
     0.903153479,6,,dTLB-load-misses,19555060,19.49,0.00,of all dTLB cache hits
     0.903153479,224586367,,dTLB-loads,17777096,17.72,,,,
     0.903153479,0,,dTLB-store-misses,9777493,9.75,,,,
     0.903153479,117487115,,dTLB-stores,9778111,9.75,,,,
     0.903153479,0,,iTLB-load-misses,9777851,9.75,0.00,of all iTLB cache hits
     0.903153479,0,,iTLB-loads,9777058,9.75,,,,
     0.903153479,368,,node-load-misses,14665881,14.62,,,,
     0.903153479,3396,,node-loads,19554841,19.49,,,,
     0.903153479,63,,node-store-misses,9777770,9.75,,,,
     0.903153479,526,,node-stores,9778009,9.75,,,,
     1.003372827,0,,page-faults,100328977,100.00,,,,
     1.003372827,12177,,L1-dcache-load-misses,14734809,14.69,0.01,of all L1-dcache hits
     1.003372827,224594016,,L1-dcache-loads,15134151,15.09,,,,
     1.003372827,117370165,,L1-dcache-stores,14799695,14.75,,,,
     1.003372827,4197,,L1-icache-load-misses,10399898,10.37,,,,
     1.003372827,3670,,LLC-load-misses,10399906,10.37,78.12,of all LL-cache hits
     1.003372827,4588,,LLC-loads,15600139,15.55,,,,
     1.003372827,710,,LLC-store-misses,10399742,10.37,,,,
     1.003372827,683,,LLC-stores,10399574,10.37,,,,
     1.003372827,23566,,branch-load-misses,15599677,15.55,,,,
     1.003372827,146702142,,branch-loads,20799419,20.73,,,,
     1.003372827,16,,dTLB-load-misses,20794274,20.73,0.00,of all dTLB cache hits
     1.003372827,224344229,,dTLB-loads,18794545,18.73,,,,
     1.003372827,25,,dTLB-store-misses,9599783,9.57,,,,
     1.003372827,117204254,,dTLB-stores,9600235,9.57,,,,
     1.003372827,0,,iTLB-load-misses,9599959,9.57,0.00,of all iTLB cache hits
     1.003372827,0,,iTLB-loads,9599423,9.57,,,,
     1.003372827,484,,node-load-misses,14399270,14.35,,,,
     1.003372827,3295,,node-loads,19199330,19.14,,,,
     1.003372827,38,,node-store-misses,9600048,9.57,,,,
     1.003372827,626,,node-stores,9600176,9.57,,,,
     1.103663028,0,,page-faults,100324725,100.00,,,,
     1.103663028,12369,,L1-dcache-load-misses,14486152,14.44,0.01,of all L1-dcache hits
     1.103663028,224727194,,L1-dcache-loads,14849236,14.80,,,,
     1.103663028,117418052,,L1-dcache-stores,14545211,14.50,,,,
     1.103663028,3924,,L1-icache-load-misses,10181695,10.15,,,,
     1.103663028,3937,,LLC-load-misses,10181627,10.15,84.02,of all LL-cache hits
     1.103663028,4563,,LLC-loads,15272845,15.22,,,,
     1.103663028,790,,LLC-store-misses,10181577,10.15,,,,
     1.103663028,840,,LLC-stores,10181345,10.15,,,,
     1.103663028,23560,,branch-load-misses,15272399,15.22,,,,
     1.103663028,146815684,,branch-loads,20363008,20.30,,,,
     1.103663028,0,,dTLB-load-misses,20363213,20.30,0.00,of all dTLB cache hits
     1.103663028,224669363,,dTLB-loads,18908549,18.85,,,,
     1.103663028,0,,dTLB-store-misses,10181531,10.15,,,,
     1.103663028,117252186,,dTLB-stores,10181965,10.15,,,,
     1.103663028,0,,iTLB-load-misses,10181819,10.15,0.00,of all iTLB cache hits
     1.103663028,0,,iTLB-loads,10181297,10.15,,,,
     1.103663028,579,,node-load-misses,14931280,14.88,,,,
     1.103663028,3539,,node-loads,19658952,19.60,,,,
     1.103663028,50,,node-store-misses,9454546,9.43,,,,
     1.103663028,677,,node-stores,9454720,9.43,,,,
     1.203947473,0,,page-faults,100320812,100.00,,,,
     1.203947473,12565,,L1-dcache-load-misses,15278884,15.23,0.01,of all L1-dcache hits
     1.203947473,224248584,,L1-dcache-loads,15319509,15.27,,,,
     1.203947473,117272965,,L1-dcache-stores,14707912,14.66,,,,
     1.203947473,3748,,L1-icache-load-misses,9999898,9.97,,,,
     1.203947473,3472,,LLC-load-misses,9999809,9.97,74.56,of all LL-cache hits
     1.203947473,4337,,LLC-loads,15000096,14.95,,,,
     1.203947473,765,,LLC-store-misses,9999834,9.97,,,,
     1.203947473,727,,LLC-stores,9999593,9.97,,,,
     1.203947473,23610,,branch-load-misses,14999639,14.95,,,,
     1.203947473,146789161,,branch-loads,19999493,19.94,,,,
     1.203947473,0,,dTLB-load-misses,19999547,19.94,0.00,of all dTLB cache hits
     1.203947473,224698941,,dTLB-loads,18666127,18.61,,,,
     1.203947473,0,,dTLB-store-misses,9999750,9.97,,,,
     1.203947473,117225855,,dTLB-stores,10000187,9.97,,,,
     1.203947473,0,,iTLB-load-misses,10000006,9.97,0.00,of all iTLB cache hits
     1.203947473,0,,iTLB-loads,9999499,9.97,,,,
     1.203947473,535,,node-load-misses,14999385,14.95,,,,
     1.203947473,3307,,node-loads,19999432,19.94,,,,
     1.203947473,31,,node-store-misses,9999959,9.97,,,,
     1.203947473,683,,node-stores,10000068,9.97,,,,
     1.304251735,0,,page-faults,100318991,100.00,,,,
     1.304251735,12437,,L1-dcache-load-misses,15026659,14.98,0.01,of all L1-dcache hits
     1.304251735,224788240,,L1-dcache-loads,15334006,15.29,,,,
     1.304251735,117470048,,L1-dcache-stores,15076651,15.03,,,,
     1.304251735,3567,,L1-icache-load-misses,10461339,10.43,,,,
     1.304251735,3987,,LLC-load-misses,10461365,10.43,85.94,of all LL-cache hits
     1.304251735,4434,,LLC-loads,15692400,15.64,,,,
     1.304251735,634,,LLC-store-misses,10216522,10.18,,,,
     1.304251735,762,,LLC-stores,9908962,9.88,,,,
     1.304251735,23660,,branch-load-misses,14832320,14.79,,,,
     1.304251735,146732075,,branch-loads,19755644,19.69,,,,
     1.304251735,0,,dTLB-load-misses,19691985,19.63,0.00,of all dTLB cache hits
     1.304251735,224754524,,dTLB-loads,18460943,18.40,,,,
     1.304251735,0,,dTLB-store-misses,9845784,9.82,,,,
     1.304251735,117335506,,dTLB-stores,9846369,9.82,,,,
     1.304251735,0,,iTLB-load-misses,9846146,9.82,0.00,of all iTLB cache hits
     1.304251735,0,,iTLB-loads,9845652,9.82,,,,
     1.304251735,543,,node-load-misses,14768642,14.72,,,,
     1.304251735,4194,,node-loads,19691751,19.63,,,,
     1.304251735,50,,node-store-misses,9846131,9.82,,,,
     1.304251735,577,,node-stores,9846218,9.82,,,,
     1.404508480,0,,page-faults,100315824,100.00,,,,
     1.404508480,11916,,L1-dcache-load-misses,14810445,14.76,0.01,of all L1-dcache hits
     1.404508480,224587764,,L1-dcache-loads,15095885,15.05,,,,
     1.404508480,117420813,,L1-dcache-stores,14856924,14.81,,,,
     1.404508480,3897,,L1-icache-load-misses,10285543,10.25,,,,
     1.404508480,4123,,LLC-load-misses,10285546,10.25,89.16,of all LL-cache hits
     1.404508480,4428,,LLC-loads,15428597,15.38,,,,
     1.404508480,914,,LLC-store-misses,10285583,10.25,,,,
     1.404508480,720,,LLC-stores,10285353,10.25,,,,
     1.404508480,23657,,branch-load-misses,15428333,15.38,,,,
     1.404508480,146789150,,branch-loads,20571040,20.51,,,,
     1.404508480,0,,dTLB-load-misses,20571119,20.51,0.00,of all dTLB cache hits
     1.404508480,224491109,,dTLB-loads,19220022,19.16,,,,
     1.404508480,0,,dTLB-store-misses,9791790,9.76,,,,
     1.404508480,117340589,,dTLB-stores,9714477,9.68,,,,
     1.404508480,0,,iTLB-load-misses,9714298,9.68,0.00,of all iTLB cache hits
     1.404508480,0,,iTLB-loads,9713788,9.68,,,,
     1.404508480,460,,node-load-misses,14570861,14.53,,,,
     1.404508480,3321,,node-loads,19428054,19.37,,,,
     1.404508480,38,,node-store-misses,9714242,9.68,,,,
     1.404508480,551,,node-stores,9714291,9.68,,,,
     1.504706603,0,,page-faults,100308928,100.00,,,,
     1.504706603,12192,,L1-dcache-load-misses,14623139,14.58,0.01,of all L1-dcache hits
     1.504706603,224191382,,L1-dcache-loads,14889446,14.84,,,,
     1.504706603,117169277,,L1-dcache-stores,14666498,14.62,,,,
     1.504706603,4071,,L1-icache-load-misses,10133158,10.10,,,,
     1.504706603,3946,,LLC-load-misses,10133174,10.10,85.76,of all LL-cache hits
     1.504706603,4276,,LLC-loads,15199960,15.15,,,,
     1.504706603,639,,LLC-store-misses,10133194,10.10,,,,
     1.504706603,576,,LLC-stores,10133005,10.10,,,,
     1.504706603,23563,,branch-load-misses,15199823,15.15,,,,
     1.504706603,146709940,,branch-loads,20266305,20.21,,,,
     1.504706603,0,,dTLB-load-misses,20266345,20.21,0.00,of all dTLB cache hits
     1.504706603,224520507,,dTLB-loads,19199483,19.14,,,,
     1.504706603,0,,dTLB-store-misses,10132905,10.10,,,,
     1.504706603,117231732,,dTLB-stores,10133588,10.10,,,,
     1.504706603,0,,iTLB-load-misses,10133370,10.10,0.00,of all iTLB cache hits
     1.504706603,0,,iTLB-loads,10132818,10.10,,,,
     1.504706603,569,,node-load-misses,15019232,14.97,,,,
     1.504706603,3145,,node-loads,19819521,19.76,,,,
     1.504706603,63,,node-store-misses,9599971,9.57,,,,
     1.504706603,576,,node-stores,9600007,9.57,,,,
     1.604905149,0,,page-faults,100301006,100.00,,,,
     1.604905149,12130,,L1-dcache-load-misses,15209202,15.16,0.01,of all L1-dcache hits
     1.604905149,224288628,,L1-dcache-loads,15300225,15.25,,,,
     1.604905149,117204301,,L1-dcache-stores,14841499,14.80,,,,
     1.604905149,4121,,L1-icache-load-misses,9999791,9.97,,,,
     1.604905149,4045,,LLC-load-misses,9999840,9.97,87.85,of all LL-cache hits
     1.604905149,4659,,LLC-loads,14999982,14.96,,,,
     1.604905149,714,,LLC-store-misses,9999867,9.97,,,,
     1.604905149,714,,LLC-stores,9999600,9.97,,,,
     1.604905149,23572,,branch-load-misses,14999782,14.96,,,,
     1.604905149,146763468,,branch-loads,19999613,19.94,,,,
     1.604905149,0,,dTLB-load-misses,19999671,19.94,0.00,of all dTLB cache hits
     1.604905149,224316499,,dTLB-loads,18999609,18.94,,,,
     1.604905149,0,,dTLB-store-misses,9999622,9.97,,,,
     1.604905149,117276590,,dTLB-stores,10000189,9.97,,,,
     1.604905149,0,,iTLB-load-misses,10000008,9.97,0.00,of all iTLB cache hits
     1.604905149,0,,iTLB-loads,9999476,9.97,,,,
     1.604905149,763,,node-load-misses,14999454,14.96,,,,
     1.604905149,3284,,node-loads,19999432,19.94,,,,
     1.604905149,44,,node-store-misses,9999915,9.97,,,,
     1.604905149,658,,node-stores,10000021,9.97,,,,
     1.705112317,0,,page-faults,100296183,100.00,,,,
     1.705112317,12242,,L1-dcache-load-misses,15020474,14.98,0.01,of all L1-dcache hits
     1.705112317,224414601,,L1-dcache-loads,15255379,15.21,,,,
     1.705112317,117290672,,L1-dcache-stores,15058665,15.01,,,,
     1.705112317,3670,,L1-icache-load-misses,10352727,10.32,,,,
     1.705112317,3877,,LLC-load-misses,10352811,10.32,84.67,of all LL-cache hits
     1.705112317,4163,,LLC-loads,15529359,15.48,,,,
     1.705112317,710,,LLC-store-misses,10216670,10.19,,,,
     1.705112317,796,,LLC-stores,9981335,9.95,,,,
     1.705112317,23670,,branch-load-misses,14922827,14.88,,,,
     1.705112317,146597713,,branch-loads,19864106,19.81,,,,
     1.705112317,0,,dTLB-load-misses,19764341,19.71,0.00,of all dTLB cache hits
     1.705112317,224572898,,dTLB-loads,18823168,18.77,,,,
     1.705112317,0,,dTLB-store-misses,9882046,9.85,,,,
     1.705112317,117260296,,dTLB-stores,9882525,9.85,,,,
     1.705112317,13,,iTLB-load-misses,9882319,9.85,1700.00,of all iTLB cache hits
     1.705112317,0,,iTLB-loads,9881872,9.85,,,,
     1.705112317,609,,node-load-misses,14823146,14.78,,,,
     1.705112317,2906,,node-loads,19764127,19.71,,,,
     1.705112317,50,,node-store-misses,9882175,9.85,,,,
     1.705112317,651,,node-stores,9882399,9.85,,,,
     1.805347594,0,,page-faults,100291018,100.00,,,,
     1.805347594,12084,,L1-dcache-load-misses,14852643,14.81,0.01,of all L1-dcache hits
     1.805347594,224428032,,L1-dcache-loads,15074513,15.03,,,,
     1.805347594,117128539,,L1-dcache-stores,14888715,14.85,,,,
     1.805347594,3908,,L1-icache-load-misses,10222009,10.19,,,,
     1.805347594,3758,,LLC-load-misses,10222122,10.19,82.71,of all LL-cache hits
     1.805347594,3942,,LLC-loads,15333283,15.29,,,,
     1.805347594,942,,LLC-store-misses,10222113,10.19,,,,
     1.805347594,973,,LLC-stores,10221848,10.19,,,,
     1.805347594,23625,,branch-load-misses,15333125,15.29,,,,
     1.805347594,146714977,,branch-loads,20444075,20.39,,,,
     1.805347594,0,,dTLB-load-misses,20444045,20.39,0.00,of all dTLB cache hits
     1.805347594,224376761,,dTLB-loads,19439543,19.38,,,,
     1.805347594,0,,dTLB-store-misses,9884324,9.86,,,,
     1.805347594,117244678,,dTLB-stores,9777984,9.75,,,,
     1.805347594,0,,iTLB-load-misses,9777711,9.75,0.00,of all iTLB cache hits
     1.805347594,0,,iTLB-loads,9777301,9.75,,,,
     1.805347594,610,,node-load-misses,14666288,14.62,,,,
     1.805347594,3295,,node-loads,19554984,19.50,,,,
     1.805347594,38,,node-store-misses,9777570,9.75,,,,
     1.805347594,539,,node-stores,9777829,9.75,,,,
     1.905644357,0,,page-faults,100291674,100.00,,,,
     1.905644357,11894,,L1-dcache-load-misses,14702540,14.66,0.01,of all L1-dcache hits
     1.905644357,224679164,,L1-dcache-loads,14912707,14.87,,,,
     1.905644357,117214795,,L1-dcache-stores,14736699,14.69,,,,
     1.905644357,4062,,L1-icache-load-misses,10105059,10.08,,,,
     1.905644357,4050,,LLC-load-misses,10105125,10.08,88.84,of all LL-cache hits
     1.905644357,4839,,LLC-loads,15157844,15.11,,,,
     1.905644357,790,,LLC-store-misses,10105199,10.08,,,,
     1.905644357,903,,LLC-stores,10104877,10.08,,,,
     1.905644357,23647,,branch-load-misses,15157655,15.11,,,,
     1.905644357,146755495,,branch-loads,20210177,20.15,,,,
     1.905644357,69,,dTLB-load-misses,20210117,20.15,0.00,of all dTLB cache hits
     1.905644357,224321593,,dTLB-loads,19368081,19.31,,,,
     1.905644357,0,,dTLB-store-misses,10104933,10.08,,,,
     1.905644357,117441868,,dTLB-stores,10105373,10.08,,,,
     1.905644357,6,,iTLB-load-misses,10105232,10.08,876.92,of all iTLB cache hits
     1.905644357,0,,iTLB-loads,10104871,10.08,,,,
     1.905644357,492,,node-load-misses,15064428,15.02,,,,
     1.905644357,3536,,node-loads,19906616,19.85,,,,
     1.905644357,25,,node-store-misses,9683988,9.66,,,,
     1.905644357,514,,node-stores,9684253,9.66,,,,
     2.005912175,0,,page-faults,100291444,100.00,,,,
     2.005912175,12018,,L1-dcache-load-misses,15167415,15.12,0.01,of all L1-dcache hits
     2.005912175,224512420,,L1-dcache-loads,15290980,15.25,,,,
     2.005912175,117243511,,L1-dcache-stores,14923925,14.88,,,,
     2.005912175,4150,,L1-icache-load-misses,9999744,9.97,,,,
     2.005912175,3297,,LLC-load-misses,9999874,9.97,72.81,of all LL-cache hits
     2.005912175,3945,,LLC-loads,14999955,14.96,,,,
     2.005912175,727,,LLC-store-misses,9999919,9.97,,,,
     2.005912175,752,,LLC-stores,9999658,9.97,,,,
     2.005912175,23625,,branch-load-misses,14999757,14.96,,,,
     2.005912175,146719611,,branch-loads,19999645,19.94,,,,
     2.005912175,0,,dTLB-load-misses,19999638,19.94,0.00,of all dTLB cache hits
     2.005912175,224676591,,dTLB-loads,19199617,19.14,,,,
     2.005912175,0,,dTLB-store-misses,9999627,9.97,,,,
     2.005912175,117296014,,dTLB-stores,10000158,9.97,,,,
     2.005912175,0,,iTLB-load-misses,9999992,9.97,0.00,of all iTLB cache hits
     2.005912175,0,,iTLB-loads,9999560,9.97,,,,
     2.005912175,699,,node-load-misses,14999650,14.96,,,,
     2.005912175,3317,,node-loads,19999453,19.94,,,,
     2.005912175,44,,node-store-misses,9999753,9.97,,,,
     2.005912175,620,,node-stores,10000023,9.97,,,,
     2.106097298,0,,page-faults,100286465,100.00,,,,
     2.106097298,11956,,L1-dcache-load-misses,15016572,14.97,0.01,of all L1-dcache hits
