Count,Values,Labels,Misc,CPU-usage,Values-2,Units
0.304238307,119797660,L1-dcache-stores,7999703,7.89,1181.994,M/sec
0.304238307,1905,L1-icache-load-misses,7999749,7.89,,
0.304238307,288,LLC-load-misses,7998488,7.89,171.43,of all LL-cache hits
0.304238307,309,LLC-loads,11998382,11.84,0.003,M/sec
0.304238307,0,LLC-store-misses,7999334,7.9,0,K/sec
0.304238307,113,LLC-stores,8000201,7.9,0.001,M/sec
0.304238307,23749,branch-load-misses,12001000,11.85,0.234,M/sec
0.304238307,149965368,branch-loads,16000584,15.79,1479.646,M/sec
0.304238307,775988,dTLB-load-misses,16000765,15.79,0.33,of all dTLB cache hits
0.304238307,229584615,dTLB-loads,10666319,10.53,2265.216,M/sec
0.304238307,0,dTLB-store-misses,7039748,6.95,0,K/sec
0.304238307,117882115,dTLB-stores,5708436,5.63,1163.094,M/sec
0.304238307,<not counted>,iTLB-load-misses,5333352,5.26,,
0.304238307,0,iTLB-loads,5333859,5.27,0,K/sec
0.304238307,295,node-load-misses,7998433,7.9,0.003,M/sec
0.304238307,0,node-loads,10665580,10.53,0,K/sec
0.304238307,0,node-store-misses,5334358,5.27,0,K/sec
0.304238307,0,node-stores,5333498,5.27,0,K/sec
0.404509788,149944015,branches,9762256,9.66,1483.402,M/sec
0.404509788,23763,branch-misses,13760372,13.61,0.02,of all branches
0.404509788,9986401,bus-cycles,14757871,14.6,98.796,M/sec
0.404509788,0,cache-misses,15755680,15.59,0,of all cache refs
0.404509788,232,cache-references,16000164,15.83,0.002,M/sec
0.404509788,259587418,cycles,16000571,15.83,2.568,GHz
0.404509788,743944639,instructions,19999987,19.79,2.84,insn per cycle
0.404509788,259643008,ref-cycles,23999166,23.74,2568.658,M/sec
0.404509788,0,alignment-faults,101084848,100,0,K/sec
0.404509788,0,bpf-output,101084241,100,0,K/sec
0.404509788,0,context-switches,101083641,100,0,K/sec
0.404509788,100.268151,cpu-clock,101083026,100,,
0.404509788,0,cpu-migrations,101082371,100,0,K/sec
0.404509788,0,dummy,101081797,100,0,K/sec
0.404509788,0,emulation-faults,101081235,100,0,K/sec
0.404509788,0,major-faults,101080610,100,0,K/sec
0.404509788,0,minor-faults,101080064,100,0,K/sec
0.404509788,0,page-faults,101079577,100,0,K/sec
0.404509788,100.268237,task-clock,101078971,100,,
0.404509788,12336,L1-dcache-load-misses,24000399,23.75,0.01,of all L1-dcache hits
0.404509788,229401363,L1-dcache-loads,19999110,19.79,2269.476,M/sec
0.404509788,119823498,L1-dcache-stores,7999587,7.92,1185.418,M/sec
0.404509788,1654,L1-icache-load-misses,7999903,7.92,,
0.404509788,251,LLC-load-misses,7998950,7.91,78.38,of all LL-cache hits
0.404509788,777,LLC-loads,11998797,11.87,0.008,M/sec
0.404509788,213,LLC-store-misses,7999459,7.92,0.002,M/sec
0.404509788,150,LLC-stores,7999402,7.92,0.001,M/sec
0.404509788,23803,branch-load-misses,11999973,11.87,0.235,M/sec
0.404509788,149785828,branch-loads,15346557,15.19,1481.837,M/sec
0.404509788,774298,dTLB-load-misses,14347511,14.2,0.34,of all dTLB cache hits
0.404509788,228654817,dTLB-loads,9348369,9.25,2262.091,M/sec
0.404509788,0,dTLB-store-misses,6000091,5.94,0,K/sec
0.404509788,119884495,dTLB-stores,6000222,5.94,1186.022,M/sec
0.404509788,0,iTLB-load-misses,5999295,5.94,0,of all iTLB cache hits
0.404509788,0,iTLB-loads,6000210,5.94,0,K/sec
0.404509788,0,node-load-misses,8998720,8.91,0,K/sec
0.404509788,0,node-loads,11999001,11.88,0,K/sec
0.404509788,13,node-store-misses,6000846,5.94,0.129,K/sec
0.404509788,138,node-stores,6000520,5.94,0.001,M/sec
0.504791651,150004855,branches,10209650,10.12,1486.365,M/sec
0.504791651,23754,branch-misses,14208198,14.08,0.02,of all branches
0.504791651,9984723,bus-cycles,15006200,14.87,98.936,M/sec
0.504791651,0,cache-misses,15804494,15.66,0,of all cache refs
0.504791651,163,cache-references,16000169,15.85,0.002,M/sec
0.504791651,259621470,cycles,16000367,15.85,2.573,GHz
0.504791651,744199260,instructions,19999975,19.82,2.85,insn per cycle
0.504791651,259686408,ref-cycles,23999521,23.78,2573.176,M/sec
0.504791651,0,alignment-faults,100923774,100,0,K/sec
0.504791651,0,bpf-output,100923154,100,0,K/sec
0.504791651,0,context-switches,100922606,100,0,K/sec
0.504791651,100.278284,cpu-clock,100922078,100,,
0.504791651,0,cpu-migrations,100921514,100,0,K/sec
0.504791651,0,dummy,100921060,100,0,K/sec
0.504791651,0,emulation-faults,100920622,100,0,K/sec
0.504791651,0,major-faults,100920127,100,0,K/sec
0.504791651,0,minor-faults,100919695,100,0,K/sec
0.504791651,0,page-faults,100919211,100,0,K/sec
0.504791651,100.27792,task-clock,100918761,100,,
0.504791651,12648,L1-dcache-load-misses,24000301,23.78,0.01,of all L1-dcache hits
0.504791651,229450386,L1-dcache-loads,20799936,20.61,2273.574,M/sec
0.504791651,119862514,L1-dcache-stores,7999765,7.93,1187.692,M/sec
0.504791651,2006,L1-icache-load-misses,7999757,7.93,,
0.504791651,263,LLC-load-misses,7999195,7.93,65.78,of all LL-cache hits
0.504791651,718,LLC-loads,11999635,11.89,0.007,M/sec
0.504791651,762,LLC-store-misses,7531833,7.46,0.008,M/sec
0.504791651,2292,LLC-stores,6732036,6.67,0.023,M/sec
0.504791651,25215,branch-load-misses,9933264,9.84,0.25,M/sec
0.504791651,149118144,branch-loads,13134658,13.02,1477.579,M/sec
0.504791651,774215,dTLB-load-misses,12799790,12.69,0.34,of all dTLB cache hits
0.504791651,229268507,dTLB-loads,9599729,9.51,2271.772,M/sec
0.504791651,0,dTLB-store-misses,6400115,6.34,0,K/sec
0.504791651,119929128,dTLB-stores,6400179,6.34,1188.352,M/sec
0.504791651,0,iTLB-load-misses,6399744,6.34,0,of all iTLB cache hits
0.504791651,0,iTLB-loads,6400484,6.34,0,K/sec
0.504791651,84,node-load-misses,9599525,9.51,0.832,K/sec
0.504791651,0,node-loads,12799288,12.69,0,K/sec
0.504791651,0,node-store-misses,6400146,6.34,0,K/sec
0.504791651,0,node-stores,6400267,6.34,0,K/sec
0.605066218,149977083,branches,10508016,10.42,1487.672,M/sec
0.605066218,23707,branch-misses,14507023,14.39,0.02,of all branches
0.605066218,9985547,bus-cycles,15171805,15.05,99.05,M/sec
0.605066218,0,cache-misses,15836987,15.71,0,of all cache refs
0.605066218,169,cache-references,16000078,15.87,0.002,M/sec
0.605066218,259628931,cycles,16000354,15.87,2.575,GHz
0.605066218,744153187,instructions,19999770,19.84,2.85,insn per cycle
0.605066218,259687620,ref-cycles,23999298,23.81,2575.927,M/sec
0.605066218,0,alignment-faults,100815761,100,0,K/sec
0.605066218,0,bpf-output,100815338,100,0,K/sec
0.605066218,0,context-switches,100814912,100,0,K/sec
0.605066218,100.276643,cpu-clock,100814506,100,,
0.605066218,0,cpu-migrations,100814054,100,0,K/sec
0.605066218,0,dummy,100813676,100,0,K/sec
0.605066218,0,emulation-faults,100813303,100,0,K/sec
0.605066218,0,major-faults,100812881,100,0,K/sec
0.605066218,0,minor-faults,100812546,100,0,K/sec
0.605066218,0,page-faults,100812181,100,0,K/sec
0.605066218,100.276741,task-clock,100811757,100,,
0.605066218,12401,L1-dcache-load-misses,24000209,23.81,0.01,of all L1-dcache hits
0.605066218,229496891,L1-dcache-loads,21333236,21.16,2276.455,M/sec
0.605066218,119874585,L1-dcache-stores,7999790,7.94,1189.076,M/sec
0.605066218,2044,L1-icache-load-misses,7655686,7.59,,
0.605066218,4136,LLC-load-misses,6989246,6.93,321.16,of all LL-cache hits
0.605066218,5728,LLC-loads,10323584,10.24,0.057,M/sec
0.605066218,1071,LLC-store-misses,6666749,6.61,0.011,M/sec
0.605066218,475,LLC-stores,6666281,6.61,0.005,M/sec
0.605066218,23735,branch-load-misses,9999383,9.92,0.235,M/sec
0.605066218,149894710,branch-loads,13333196,13.23,1486.855,M/sec
0.605066218,775652,dTLB-load-misses,13332510,13.23,0.34,of all dTLB cache hits
0.605066218,229491952,dTLB-loads,10665801,10.58,2276.406,M/sec
0.605066218,0,dTLB-store-misses,6667205,6.61,0,K/sec
0.605066218,119890297,dTLB-stores,6667257,6.61,1189.231,M/sec
0.605066218,0,iTLB-load-misses,6666038,6.61,0,of all iTLB cache hits
0.605066218,0,iTLB-loads,6666532,6.61,0,K/sec
0.605066218,8,node-load-misses,9999061,9.92,0.079,K/sec
0.605066218,0,node-loads,13332238,13.23,0,K/sec
0.605066218,0,node-store-misses,6666770,6.61,0,K/sec
0.605066218,13,node-stores,6666938,6.62,0.129,K/sec
0.705333526,149898785,branches,10721138,10.64,1488.046,M/sec
0.705333526,23751,branch-misses,14720284,14.61,0.02,of all branches
0.705333526,9983883,bus-cycles,15290140,15.18,99.11,M/sec
0.705333526,0,cache-misses,15860218,15.74,0,of all cache refs
0.705333526,288,cache-references,16000091,15.88,0.003,M/sec
0.705333526,259544632,cycles,16000331,15.88,2.577,GHz
0.705333526,743912701,instructions,19999779,19.85,2.85,insn per cycle
0.705333526,259619594,ref-cycles,23999371,23.82,2577.246,M/sec
0.705333526,0,alignment-faults,100737369,100,0,K/sec
0.705333526,0,bpf-output,100737009,100,0,K/sec
0.705333526,0,context-switches,100736652,100,0,K/sec
0.705333526,100.267322,cpu-clock,100736336,100,,
0.705333526,0,cpu-migrations,100735957,100,0,K/sec
0.705333526,0,dummy,100735649,100,0,K/sec
0.705333526,0,emulation-faults,100735340,100,0,K/sec
0.705333526,0,major-faults,100734990,100,0,K/sec
0.705333526,0,minor-faults,100734659,100,0,K/sec
0.705333526,0,page-faults,100734341,100,0,K/sec
0.705333526,100.267633,task-clock,100734025,100,,
0.705333526,11368,L1-dcache-load-misses,23743061,23.57,0,of all L1-dcache hits
0.705333526,229242693,L1-dcache-loads,20886315,20.74,2275.694,M/sec
0.705333526,<not counted>,L1-dcache-stores,6856962,6.81,,
0.705333526,1892,L1-icache-load-misses,6857315,6.81,,
0.705333526,314,LLC-load-misses,6856621,6.81,27.42,of all LL-cache hits
0.705333526,289,LLC-loads,10285451,10.21,0.003,M/sec
0.705333526,0,LLC-store-misses,6857130,6.81,0,K/sec
0.705333526,88,LLC-stores,6857291,6.81,0.874,K/sec
0.705333526,23727,branch-load-misses,10285384,10.21,0.236,M/sec
0.705333526,149950480,branch-loads,13714126,13.62,1488.56,M/sec
0.705333526,775562,dTLB-load-misses,13714028,13.62,0.34,of all dTLB cache hits
0.705333526,229504667,dTLB-loads,11427396,11.35,2278.295,M/sec
0.705333526,0,dTLB-store-misses,6857489,6.81,0,K/sec
0.705333526,119869113,dTLB-stores,6857602,6.81,1189.942,M/sec
0.705333526,0,iTLB-load-misses,6856477,6.81,0,of all iTLB cache hits
0.705333526,0,iTLB-loads,6856953,6.81,0,K/sec
0.705333526,67,node-load-misses,10285272,10.21,0.665,K/sec
0.705333526,0,node-loads,13713257,13.62,0,K/sec
0.705333526,0,node-store-misses,6856779,6.81,0,K/sec
0.705333526,0,node-stores,6857407,6.81,0,K/sec
0.805611945,149934560,branches,10880974,10.81,1489.247,M/sec
0.805611945,23764,branch-misses,14880255,14.78,0.02,of all branches
0.805611945,9985901,bus-cycles,15378823,15.27,99.186,M/sec
0.805611945,0,cache-misses,15877674,15.77,0,of all cache refs
0.805611945,244,cache-references,16000102,15.89,0.002,M/sec
0.805611945,259640875,cycles,15804138,15.7,2.579,GHz
0.805611945,743810558,instructions,19304133,19.17,2.85,insn per cycle
0.805611945,259653837,ref-cycles,22804217,22.65,2579.05,M/sec
0.805611945,0,alignment-faults,100679852,100,0,K/sec
0.805611945,0,bpf-output,100679503,100,0,K/sec
0.805611945,0,context-switches,100679190,100,0,K/sec
0.805611945,100.276967,cpu-clock,100678915,100,,
0.805611945,0,cpu-migrations,100678598,100,0,K/sec
0.805611945,0,dummy,100678404,100,0,K/sec
0.805611945,0,emulation-faults,100678187,100,0,K/sec
0.805611945,0,major-faults,100677919,100,0,K/sec
0.805611945,0,minor-faults,100677638,100,0,K/sec
0.805611945,0,page-faults,100677361,100,0,K/sec
0.805611945,100.278308,task-clock,100677061,100,,
0.805611945,13048,L1-dcache-load-misses,22310284,22.16,0.01,of all L1-dcache hits
0.805611945,228947242,L1-dcache-loads,19810365,19.68,2274.052,M/sec
0.805611945,119873105,L1-dcache-stores,6999639,6.95,1190.657,M/sec
0.805611945,1667,L1-icache-load-misses,7000179,6.95,,
0.805611945,0,LLC-load-misses,6999545,6.95,0,of all LL-cache hits
0.805611945,150,LLC-loads,10499769,10.43,0.001,M/sec
0.805611945,0,LLC-store-misses,7000016,6.95,0,K/sec
0.805611945,75,LLC-stores,7000463,6.95,0.745,K/sec
0.805611945,23763,branch-load-misses,10499893,10.43,0.236,M/sec
0.805611945,150042192,branch-loads,13999890,13.91,1490.316,M/sec
0.805611945,776100,dTLB-load-misses,13999949,13.91,0.34,of all dTLB cache hits
0.805611945,229587949,dTLB-loads,11998609,11.92,2280.416,M/sec
0.805611945,0,dTLB-store-misses,7000225,6.95,0,K/sec
0.805611945,119834960,dTLB-stores,7000551,6.95,1190.278,M/sec
0.805611945,0,iTLB-load-misses,6999407,6.95,0,of all iTLB cache hits
0.805611945,0,iTLB-loads,6999822,6.95,0,K/sec
0.805611945,0,node-load-misses,10499414,10.43,0,K/sec
0.805611945,0,node-loads,13998908,13.91,0,K/sec
0.805611945,0,node-store-misses,6999710,6.95,0,K/sec
0.805611945,0,node-stores,7000216,6.95,0,K/sec
0.905895414,149941345,branches,11005312,10.94,1489.957,M/sec
0.905895414,23724,branch-misses,15004615,14.91,0.02,of all branches
0.905895414,9989752,bus-cycles,15304405,15.21,99.267,M/sec
0.905895414,178,cache-misses,15303392,15.21,23.66,of all cache refs
0.905895414,851,cache-references,14968551,14.87,0.008,M/sec
0.905895414,259790550,cycles,14525050,14.43,2.582,GHz
0.905895414,741418559,instructions,18080250,17.97,2.85,insn per cycle
0.905895414,259679023,ref-cycles,21635900,21.5,2580.413,M/sec
0.905895414,0,alignment-faults,100636303,100,0,K/sec
0.905895414,0,bpf-output,100635991,100,0,K/sec
0.905895414,0,context-switches,100635715,100,0,K/sec
0.905895414,100.287835,cpu-clock,100635462,100,,
0.905895414,0,cpu-migrations,100635164,100,0,K/sec
0.905895414,0,dummy,100634948,100,0,K/sec
0.905895414,0,emulation-faults,100634734,100,0,K/sec
0.905895414,0,major-faults,100634491,100,0,K/sec
0.905895414,0,minor-faults,100634241,100,0,K/sec
0.905895414,0,page-faults,100633981,100,0,K/sec
0.905895414,100.286999,task-clock,100633721,100,,
0.905895414,11453,L1-dcache-load-misses,21333535,21.2,0,of all L1-dcache hits
0.905895414,229325636,L1-dcache-loads,19555423,19.43,2278.793,M/sec
0.905895414,119814918,L1-dcache-stores,7110818,7.07,1190.593,M/sec
0.905895414,1655,L1-icache-load-misses,7111270,7.07,,
0.905895414,88,LLC-load-misses,7110795,7.07,9.41,of all LL-cache hits
0.905895414,251,LLC-loads,10666634,10.6,0.002,M/sec
0.905895414,75,LLC-store-misses,7110986,7.07,0.745,K/sec
0.905895414,0,LLC-stores,7111288,7.07,0,K/sec
0.905895414,23879,branch-load-misses,10666372,10.6,0.237,M/sec
0.905895414,150067704,branch-loads,14221905,14.13,1491.213,M/sec
0.905895414,776263,dTLB-load-misses,14222155,14.13,0.34,of all dTLB cache hits
0.905895414,229600650,dTLB-loads,12443224,12.37,2281.526,M/sec
0.905895414,0,dTLB-store-misses,7111303,7.07,0,K/sec
0.905895414,119839990,dTLB-stores,7111573,7.07,1190.842,M/sec
0.905895414,38,iTLB-load-misses,7110960,7.07,68.54,of all iTLB cache hits
0.905895414,0,iTLB-loads,7110932,7.07,0,K/sec
0.905895414,50,node-load-misses,10666114,10.6,0.497,K/sec
0.905895414,0,node-loads,14221259,14.13,0,K/sec
0.905895414,0,node-store-misses,7110853,7.07,0,K/sec
0.905895414,63,node-stores,7111681,7.07,0.626,K/sec
1.006169095,150074556,branches,10603119,10.54,1491.821,M/sec
1.006169095,23807,branch-misses,14202966,14.12,0.02,of all branches
1.006169095,9993259,bus-cycles,14202508,14.12,99.338,M/sec
1.006169095,3411,cache-misses,14302257,14.22,365.595,of all cache refs
1.006169095,2559,cache-references,14400251,14.31,0.025,M/sec
1.006169095,259543873,cycles,14400466,14.31,2.58,GHz
1.006169095,742497453,instructions,17999819,17.89,2.85,insn per cycle
1.006169095,259589752,ref-cycles,21599538,21.47,2580.46,M/sec
1.006169095,0,alignment-faults,100599692,100,0,K/sec
1.006169095,0,bpf-output,100599395,100,0,K/sec
1.006169095,0,context-switches,100599170,100,0,K/sec
1.006169095,100.270289,cpu-clock,100598945,100,,
1.006169095,0,cpu-migrations,100598704,100,0,K/sec
1.006169095,0,dummy,100598502,100,0,K/sec
1.006169095,0,emulation-faults,100598313,100,0,K/sec
1.006169095,0,major-faults,100598090,100,0,K/sec
1.006169095,0,minor-faults,100597846,100,0,K/sec
1.006169095,0,page-faults,100597606,100,0,K/sec
1.006169095,100.270072,task-clock,100597355,100,,
1.006169095,10826,L1-dcache-load-misses,21599865,21.47,0,of all L1-dcache hits
1.006169095,229322308,L1-dcache-loads,19999545,19.88,2279.586,M/sec
1.006169095,119806310,L1-dcache-stores,7200063,7.16,1190.939,M/sec
1.006169095,1542,L1-icache-load-misses,7199931,7.16,,
1.006169095,0,LLC-load-misses,7199404,7.16,0,of all LL-cache hits
1.006169095,84,LLC-loads,10799623,10.74,0.835,K/sec
1.006169095,0,LLC-store-misses,7199839,7.16,0,K/sec
1.006169095,13,LLC-stores,7200182,7.16,0.129,K/sec
1.006169095,23739,branch-load-misses,10799722,10.74,0.236,M/sec
1.006169095,149974548,branch-loads,14399698,14.32,1490.827,M/sec
1.006169095,775873,dTLB-load-misses,14399959,14.32,0.34,of all dTLB cache hits
1.006169095,229546920,dTLB-loads,12798881,12.72,2281.819,M/sec
1.006169095,0,dTLB-store-misses,7200263,7.16,0,K/sec
1.006169095,119879412,dTLB-stores,7200466,7.16,1191.665,M/sec
1.006169095,0,iTLB-load-misses,7200019,7.16,0,of all iTLB cache hits
1.006169095,13,iTLB-loads,7199786,7.16,0.129,K/sec
1.006169095,301,node-load-misses,10799720,10.74,0.003,M/sec
1.006169095,13,node-loads,14399024,14.32,0.129,K/sec
1.006169095,0,node-store-misses,7199439,7.16,0,K/sec
1.006169095,199,node-stores,7106826,7.07,0.002,M/sec
1.106445507,149028820,branches,10095286,10.04,1481.86,M/sec
1.106445507,23990,branch-misses,13731045,13.65,0.02,of all branches
1.106445507,9983152,bus-cycles,14093960,14.01,99.267,M/sec
1.106445507,0,cache-misses,14456276,14.37,0,of all cache refs
1.106445507,295,cache-references,14545629,14.46,0.003,M/sec
1.106445507,259638130,cycles,14545882,14.46,2.582,GHz
1.106445507,744312446,instructions,18181631,18.08,2.86,insn per cycle
1.106445507,259693528,ref-cycles,21818011,21.69,2582.248,M/sec
1.106445507,0,alignment-faults,100570130,100,0,K/sec
1.106445507,0,bpf-output,100569896,100,0,K/sec
1.106445507,0,context-switches,100569672,100,0,K/sec
1.106445507,100.27448,cpu-clock,100569448,100,,
1.106445507,0,cpu-migrations,100569198,100,0,K/sec
1.106445507,0,dummy,100568981,100,0,K/sec
1.106445507,0,emulation-faults,100568775,100,0,K/sec
1.106445507,0,major-faults,100568546,100,0,K/sec
1.106445507,0,minor-faults,100568350,100,0,K/sec
1.106445507,0,page-faults,100568164,100,0,K/sec
1.106445507,100.27413,task-clock,100567971,100,,
1.106445507,10461,L1-dcache-load-misses,21818251,21.7,0,of all L1-dcache hits
1.106445507,229465144,L1-dcache-loads,20363343,20.25,2281.674,M/sec
1.106445507,119902062,L1-dcache-stores,7272524,7.23,1192.239,M/sec
1.106445507,1454,L1-icache-load-misses,7272730,7.23,,
1.106445507,0,LLC-load-misses,7272178,7.23,0,of all LL-cache hits
1.106445507,33,LLC-loads,10908737,10.85,0.328,K/sec
1.106445507,0,LLC-store-misses,7272599,7.23,0,K/sec
1.106445507,0,LLC-stores,7272886,7.23,0,K/sec
1.106445507,23723,branch-load-misses,10908828,10.85,0.236,M/sec
1.106445507,150010234,branch-loads,14545193,14.46,1491.618,M/sec
1.106445507,776007,dTLB-load-misses,14545372,14.46,0.34,of all dTLB cache hits
1.106445507,229565333,dTLB-loads,13090052,13.02,2282.67,M/sec
1.106445507,0,dTLB-store-misses,7272998,7.23,0,K/sec
1.106445507,119800204,dTLB-stores,7272967,7.23,1191.227,M/sec
1.106445507,0,iTLB-load-misses,7272705,7.23,0,of all iTLB cache hits
1.106445507,0,iTLB-loads,7272551,7.23,0,K/sec
1.106445507,690,node-load-misses,10848326,10.79,0.007,M/sec
1.106445507,0,node-loads,14120729,14.04,0,K/sec
1.106445507,<not counted>,node-store-misses,6544945,6.51,,
1.106445507,640,node-stores,6546224,6.51,0.006,M/sec
1.206708957,149974359,branches,10253946,10.2,1491.642,M/sec
1.206708957,23859,branch-misses,13920318,13.84,0.02,of all branches
1.206708957,9983785,bus-cycles,14252755,14.18,99.298,M/sec
1.206708957,88,cache-misses,14584905,14.51,10.448,of all cache refs
1.206708957,482,cache-references,14667095,14.59,0.005,M/sec
1.206708957,259585554,cycles,14666938,14.59,2.582,GHz
1.206708957,743680253,instructions,18333094,18.23,2.86,insn per cycle
1.206708957,259649196,ref-cycles,21999595,21.88,2582.465,M/sec
1.206708957,0,alignment-faults,100544471,100,0,K/sec
1.206708957,0,bpf-output,100544214,100,0,K/sec
