Count,Values,Labels,Misc,CPU-usage,Values-2,Units
0.103069183,739039116,instructions,8338558,8.31,2.83,insn per cycle
0.103069183,149809334,branches,12336760,12.3,1477.758,M/sec
0.103069183,18809,branch-misses,16863894,16.72,0.01,of all branches
0.103069183,18822,branch-load-misses,16857357,16.71,0.186,M/sec
0.103069183,2962,cache-misses,19201168,19.04,123.674,of all cache refs
0.103069183,2395,cache-references,15999534,15.87,0.024,M/sec
0.103069183,261120660,cycles,15995011,15.86,2.576,GHz
0.103069183,0,context-switches,101376700,100,0,K/sec
0.103069183,101.375014,cpu-clock,101374779,100,,
0.103069183,0,minor-faults,101379940,100,0,K/sec
0.103069183,0,page-faults,101378791,100,0,K/sec
0.103069183,101.377218,task-clock,101377070,100,,
0.103069183,10094351,bus-cycles,15999135,15.79,99.573,M/sec
0.103069183,262447738,ref-cycles,20001206,19.74,2588.852,M/sec
0.103069183,11005,L1-dcache-load-misses,19997705,19.74,0,of all L1-dcache hits
0.103069183,234223029,L1-dcache-loads,11999840,11.84,2310.436,M/sec
0.103069183,122942609,L1-dcache-stores,8001803,7.86,1212.737,M/sec
0.103069183,2202,L1-icache-load-misses,7998155,7.86,,
0.103069183,445,LLC-load-misses,8000119,7.86,290.85,of all LL-cache hits
0.103069183,76,LLC-store-misses,11996349,11.78,0.75,K/sec
0.103069183,115,LLC-stores,7995518,7.86,0.001,M/sec
0.103069183,153,LLC-loads,8000966,7.86,0.002,M/sec
0.103069183,123682034,dTLB-stores,8001846,7.82,1220.031,M/sec
0.103069183,0,dTLB-load-misses,8000151,7.82,,
0.103069183,0,dTLB-store-misses,7998021,7.82,0,K/sec
0.103069183,239,iTLB-loads,12001740,11.74,0.002,M/sec
0.103069183,6,iTLB-load-misses,15998321,15.57,2.51,of all iTLB cache hits
0.103069183,90,node-load-misses,15997833,15.57,0.888,K/sec
0.103069183,565,node-loads,16000062,15.57,0.006,M/sec
0.103069183,13,node-store-misses,8000767,7.79,0.128,K/sec
0.103069183,185,node-stores,7776975,7.57,0.002,M/sec
0.203323968,769055083,instructions,9598648,9.45,2.92,insn per cycle
0.203323968,155184122,branches,13596283,13.38,1527.604,M/sec
0.203323968,18320,branch-misses,17594628,17.32,0.01,of all branches
0.203323968,18300,branch-load-misses,17604028,17.33,0.18,M/sec
0.203323968,5,cache-misses,19599970,19.29,0.322,of all cache refs
0.203323968,710,cache-references,16001087,15.75,0.007,M/sec
0.203323968,264926795,cycles,15997617,15.75,2.608,GHz
0.203323968,0,context-switches,101589478,100,0,K/sec
0.203323968,101.80169,cpu-clock,101588243,100,,
0.203323968,0,minor-faults,101586650,100,0,K/sec
0.203323968,0,page-faults,101585683,100,0,K/sec
0.203323968,101.792425,task-clock,101584749,100,,
0.203323968,10138504,bus-cycles,15999317,15.75,99.802,M/sec
0.203323968,263628413,ref-cycles,20000864,19.69,2595.11,M/sec
0.203323968,10317,L1-dcache-load-misses,19998748,19.69,0,of all L1-dcache hits
0.203323968,235311432,L1-dcache-loads,11999835,11.82,2316.363,M/sec
0.203323968,122227419,L1-dcache-stores,8000627,7.88,1203.185,M/sec
0.203323968,1684,L1-icache-load-misses,7999910,7.88,,
0.203323968,0,LLC-load-misses,8001001,7.88,0,of all LL-cache hits
0.203323968,0,LLC-store-misses,11999436,11.82,0,K/sec
0.203323968,190,LLC-stores,7998958,7.88,0.002,M/sec
0.203323968,481,LLC-loads,7999327,7.88,0.005,M/sec
0.203323968,121409532,dTLB-stores,8000687,7.88,1195.133,M/sec
0.203323968,0,dTLB-load-misses,8000772,7.88,,
0.203323968,0,dTLB-store-misses,7998934,7.88,0,K/sec
0.203323968,0,iTLB-loads,11998795,11.82,0,K/sec
0.203323968,0,iTLB-load-misses,15997287,15.76,0,of all iTLB cache hits
0.203323968,150,node-load-misses,15997891,15.76,0.001,M/sec
0.203323968,0,node-loads,15997949,15.76,0,K/sec
0.203323968,213,node-store-misses,8001290,7.88,0.002,M/sec
0.203323968,448,node-stores,6016550,5.93,0.004,M/sec
0.303522794,748176838,instructions,9136717,9.03,2.86,insn per cycle
0.303522794,150965184,branches,13135052,12.99,1492.811,M/sec
0.303522794,17882,branch-misses,17133830,16.94,0.01,of all branches
0.303522794,17779,branch-load-misses,18402005,18.2,0.176,M/sec
0.303522794,5,cache-misses,19732531,19.51,0.405,of all cache refs
0.303522794,601,cache-references,16000873,15.82,0.006,M/sec
0.303522794,259434085,cycles,15998368,15.82,2.565,GHz
0.303522794,0,context-switches,101130059,100,0,K/sec
0.303522794,100.211336,cpu-clock,101129273,100,,
0.303522794,0,minor-faults,101128171,100,0,K/sec
0.303522794,0,page-faults,101127531,100,0,K/sec
0.303522794,100.211036,task-clock,101126843,100,,
0.303522794,9979271,bus-cycles,15999583,15.82,98.679,M/sec
0.303522794,259502989,ref-cycles,20000840,19.78,2566.081,M/sec
0.303522794,10308,L1-dcache-load-misses,19998411,19.78,0,of all L1-dcache hits
0.303522794,231254145,L1-dcache-loads,14666729,14.51,2286.744,M/sec
0.303522794,120748079,L1-dcache-stores,8001034,7.91,1194.011,M/sec
0.303522794,1440,L1-icache-load-misses,8000271,7.91,,
0.303522794,63,LLC-load-misses,8000699,7.91,14.16,of all LL-cache hits
0.303522794,92,LLC-store-misses,11999826,11.87,0.91,K/sec
0.303522794,238,LLC-stores,7999248,7.91,0.002,M/sec
0.303522794,701,LLC-loads,7999693,7.91,0.007,M/sec
0.303522794,121022513,dTLB-stores,7999902,7.91,1196.725,M/sec
0.303522794,0,dTLB-load-misses,8000606,7.91,,
0.303522794,0,dTLB-store-misses,7999379,7.91,0,K/sec
0.303522794,0,iTLB-loads,12000047,11.87,0,K/sec
0.303522794,0,iTLB-load-misses,15997980,15.83,0,of all iTLB cache hits
0.303522794,175,node-load-misses,15997502,15.83,0.002,M/sec
0.303522794,0,node-loads,15998301,15.83,0,K/sec
0.303522794,427,node-store-misses,6743411,6.67,0.004,M/sec
0.303522794,381,node-stores,5412246,5.36,0.004,M/sec
0.403706446,749863136,instructions,9808536,9.72,2.87,insn per cycle
0.403706446,151252986,branches,13806383,13.68,1499.164,M/sec
0.403706446,17839,branch-misses,17804921,17.65,0.01,of all branches
0.403706446,17787,branch-load-misses,18801513,18.64,0.176,M/sec
0.403706446,145,cache-misses,19799237,19.62,13.143,of all cache refs
0.403706446,707,cache-references,16001664,15.86,0.007,M/sec
0.403706446,259403815,cycles,15998370,15.86,2.571,GHz
0.403706446,0,context-switches,100892969,100,0,K/sec
0.403706446,100.181964,cpu-clock,100892446,100,,
0.403706446,0,minor-faults,100891629,100,0,K/sec
0.403706446,0,page-faults,100891157,100,0,K/sec
0.403706446,100.181996,task-clock,100890632,100,,
0.403706446,9977331,bus-cycles,15998651,15.86,98.892,M/sec
0.403706446,259446088,ref-cycles,19999696,19.83,2571.533,M/sec
0.403706446,9717,L1-dcache-load-misses,19999276,19.83,0,of all L1-dcache hits
0.403706446,231596708,L1-dcache-loads,15998944,15.86,2295.501,M/sec
0.403706446,121076302,L1-dcache-stores,8000342,7.93,1200.063,M/sec
0.403706446,1853,L1-icache-load-misses,8000159,7.93,,
0.403706446,0,LLC-load-misses,8000385,7.93,0,of all LL-cache hits
0.403706446,0,LLC-store-misses,11999798,11.9,0,K/sec
0.403706446,25,LLC-stores,7999406,7.93,0.248,K/sec
0.403706446,138,LLC-loads,8000130,7.93,0.001,M/sec
0.403706446,120892267,dTLB-stores,7999977,7.93,1198.239,M/sec
0.403706446,0,dTLB-load-misses,7999967,7.93,,
0.403706446,0,dTLB-store-misses,8000088,7.93,0,K/sec
0.403706446,0,iTLB-loads,12000045,11.9,0,K/sec
0.403706446,0,iTLB-load-misses,15998393,15.86,0,of all iTLB cache hits
0.403706446,44,node-load-misses,15998079,15.86,0.436,K/sec
0.403706446,0,node-loads,15100656,14.97,0,K/sec
0.403706446,407,node-store-misses,6104945,6.05,0.004,M/sec
0.403706446,103,node-stores,6001393,5.95,0.001,M/sec
0.503890248,749914075,instructions,10247008,10.17,2.87,insn per cycle
0.503890248,151267004,branches,14244759,14.14,1501.41,M/sec
0.503890248,17860,branch-misses,18243477,18.11,0.01,of all branches
0.503890248,17830,branch-load-misses,19041703,18.9,0.177,M/sec
0.503890248,155,cache-misses,19838943,19.69,16.039,of all cache refs
0.503890248,419,cache-references,16001545,15.88,0.004,M/sec
0.503890248,259428470,cycles,15998740,15.88,2.575,GHz
0.503890248,0,context-switches,100751108,100,0,K/sec
0.503890248,100.183446,cpu-clock,100750647,100,,
0.503890248,0,minor-faults,100749979,100,0,K/sec
0.503890248,0,page-faults,100749613,100,0,K/sec
0.503890248,100.183541,task-clock,100749213,100,,
0.503890248,9978878,bus-cycles,15998569,15.88,99.046,M/sec
0.503890248,259463319,ref-cycles,19999392,19.85,2575.319,M/sec
0.503890248,10284,L1-dcache-load-misses,19999446,19.85,0,of all L1-dcache hits
0.503890248,231276642,L1-dcache-loads,16799325,16.68,2295.551,M/sec
0.503890248,120742907,L1-dcache-stores,8000525,7.94,1198.441,M/sec
0.503890248,1779,L1-icache-load-misses,7999883,7.94,,
0.503890248,25,LLC-load-misses,7999948,7.94,7.95,of all LL-cache hits
0.503890248,0,LLC-store-misses,11999465,11.91,0,K/sec
0.503890248,0,LLC-stores,7999634,7.94,0,K/sec
0.503890248,100,LLC-loads,8000089,7.94,0.993,K/sec
0.503890248,120958378,dTLB-stores,7999836,7.94,1200.58,M/sec
0.503890248,0,dTLB-load-misses,8000119,7.94,,
0.503890248,0,dTLB-store-misses,8000456,7.94,0,K/sec
0.503890248,0,iTLB-loads,12000022,11.91,0,K/sec
0.503890248,0,iTLB-load-misses,15998803,15.88,0,of all iTLB cache hits
0.503890248,382,node-load-misses,15316950,15.21,0.004,M/sec
0.503890248,1340,node-loads,14517788,14.41,0.013,M/sec
0.503890248,13,node-store-misses,6401275,6.36,0.129,K/sec
0.503890248,0,node-stores,6401090,6.36,0,K/sec
0.604070444,748451789,instructions,10539084,10.47,2.87,insn per cycle
0.604070444,151052338,branches,14537243,14.44,1500.703,M/sec
0.604070444,17772,branch-misses,18536110,18.42,0.01,of all branches
0.604070444,17765,branch-load-misses,19200809,19.08,0.176,M/sec
0.604070444,5,cache-misses,19865809,19.74,0.568,of all cache refs
0.604070444,451,cache-references,16001217,15.9,0.004,M/sec
0.604070444,259427723,cycles,15998956,15.9,2.577,GHz
0.604070444,0,context-switches,100655325,100,0,K/sec
0.604070444,100.176416,cpu-clock,100654941,100,,
0.604070444,0,minor-faults,100654374,100,0,K/sec
0.604070444,0,page-faults,100654056,100,0,K/sec
0.604070444,100.176187,task-clock,100653708,100,,
0.604070444,9978363,bus-cycles,15998844,15.9,99.135,M/sec
0.604070444,259468128,ref-cycles,19999468,19.87,2577.813,M/sec
0.604070444,10744,L1-dcache-load-misses,19999436,19.87,0,of all L1-dcache hits
0.604070444,231751483,L1-dcache-loads,17332768,17.22,2302.449,M/sec
0.604070444,120953714,L1-dcache-stores,8000437,7.95,1201.674,M/sec
0.604070444,1240,L1-icache-load-misses,7999838,7.95,,
0.604070444,0,LLC-load-misses,8000333,7.95,0,of all LL-cache hits
0.604070444,0,LLC-store-misses,11999512,11.92,0,K/sec
0.604070444,0,LLC-stores,7999281,7.95,0,K/sec
0.604070444,225,LLC-loads,8000626,7.95,0.002,M/sec
0.604070444,120900463,dTLB-stores,7999848,7.95,1201.145,M/sec
0.604070444,0,dTLB-load-misses,7999532,7.95,,
0.604070444,0,dTLB-store-misses,8000414,7.95,0,K/sec
0.604070444,0,iTLB-loads,12000143,11.93,0,K/sec
0.604070444,0,iTLB-load-misses,15460652,15.36,0,of all iTLB cache hits
0.604070444,641,node-load-misses,14794672,14.7,0.006,M/sec
0.604070444,0,node-loads,14128209,14.04,0,K/sec
0.604070444,13,node-store-misses,6667754,6.63,0.129,K/sec
0.604070444,88,node-stores,6667476,6.63,0.874,K/sec
0.704256368,750491552,instructions,10747687,10.68,2.88,insn per cycle
0.704256368,151280917,branches,14746110,14.66,1503.982,M/sec
0.704256368,17773,branch-misses,18745181,18.64,0.01,of all branches
0.704256368,17757,branch-load-misses,19314957,19.2,0.177,M/sec
0.704256368,0,cache-misses,19885123,19.77,0,of all cache refs
0.704256368,419,cache-references,16001269,15.91,0.004,M/sec
0.704256368,259430028,cycles,15999035,15.91,2.579,GHz
0.704256368,0,context-switches,100587703,100,0,K/sec
0.704256368,100.182271,cpu-clock,100587417,100,,
0.704256368,0,minor-faults,100586949,100,0,K/sec
0.704256368,0,page-faults,100586677,100,0,K/sec
0.704256368,100.182435,task-clock,100586383,100,,
0.704256368,9978441,bus-cycles,15999203,15.91,99.202,M/sec
0.704256368,259470855,ref-cycles,19999547,19.88,2579.568,M/sec
0.704256368,9919,L1-dcache-load-misses,19999264,19.88,0,of all L1-dcache hits
0.704256368,231551421,L1-dcache-loads,17713520,17.61,2302.003,M/sec
0.704256368,121078409,L1-dcache-stores,8000406,7.95,1203.719,M/sec
0.704256368,1427,L1-icache-load-misses,8000162,7.95,,
0.704256368,463,LLC-load-misses,8000456,7.95,175.38,of all LL-cache hits
0.704256368,25,LLC-store-misses,11999580,11.93,0.249,K/sec
0.704256368,38,LLC-stores,7999143,7.95,0.378,K/sec
0.704256368,50,LLC-loads,8000461,7.96,0.497,K/sec
0.704256368,121122552,dTLB-stores,7999904,7.95,1204.158,M/sec
0.704256368,0,dTLB-load-misses,7999725,7.95,,
0.704256368,0,dTLB-store-misses,8000298,7.96,0,K/sec
0.704256368,0,iTLB-loads,11564607,11.5,0,K/sec
0.704256368,0,iTLB-load-misses,14992997,14.91,0,of all iTLB cache hits
0.704256368,658,node-load-misses,14422115,14.34,0.007,M/sec
0.704256368,0,node-loads,13850776,13.77,0,K/sec
0.704256368,0,node-store-misses,6857760,6.82,0,K/sec
0.704256368,0,node-stores,6857796,6.82,0,K/sec
0.804440772,751297745,instructions,10904030,10.85,2.89,insn per cycle
0.804440772,151429501,branches,14902613,14.82,1506.214,M/sec
0.804440772,17774,branch-misses,18901793,18.8,0.01,of all branches
0.804440772,17773,branch-load-misses,19400578,19.3,0.177,M/sec
0.804440772,50,cache-misses,19899592,19.79,6.527,of all cache refs
0.804440772,426,cache-references,16001073,15.92,0.004,M/sec
0.804440772,259441030,cycles,15999175,15.91,2.581,GHz
0.804440772,0,context-switches,100537329,100,0,K/sec
0.804440772,100.183949,cpu-clock,100536983,100,,
0.804440772,0,minor-faults,100536529,100,0,K/sec
0.804440772,0,page-faults,100536273,100,0,K/sec
0.804440772,100.183727,task-clock,100536052,100,,
0.804440772,9977592,bus-cycles,15999260,15.91,99.243,M/sec
0.804440772,259453509,ref-cycles,19999578,19.89,2580.689,M/sec
0.804440772,10334,L1-dcache-load-misses,19999367,19.89,0,of all L1-dcache hits
0.804440772,231233725,L1-dcache-loads,17999615,17.91,2299.997,M/sec
0.804440772,120627000,L1-dcache-stores,8000562,7.96,1199.832,M/sec
0.804440772,1729,L1-icache-load-misses,7999933,7.96,,
0.804440772,376,LLC-load-misses,8000359,7.96,152.46,of all LL-cache hits
0.804440772,84,LLC-store-misses,11999224,11.94,0.836,K/sec
0.804440772,0,LLC-stores,7998927,7.96,0,K/sec
0.804440772,125,LLC-loads,8000386,7.96,0.001,M/sec
0.804440772,120699536,dTLB-stores,7999860,7.96,1200.554,M/sec
0.804440772,0,dTLB-load-misses,7999788,7.96,,
0.804440772,0,dTLB-store-misses,7642180,7.6,0,K/sec
0.804440772,0,iTLB-loads,11142866,11.09,0,K/sec
0.804440772,0,iTLB-load-misses,14642332,14.57,0,of all iTLB cache hits
0.804440772,748,node-load-misses,14142641,14.07,0.007,M/sec
0.804440772,7,node-loads,13999275,13.93,0.07,K/sec
0.804440772,13,node-store-misses,7000546,6.96,0.129,K/sec
0.804440772,0,node-stores,7000353,6.96,0,K/sec
0.904629516,750706060,instructions,11025785,10.97,2.88,insn per cycle
0.904629516,151324977,branches,15024993,14.95,1505.755,M/sec
0.904629516,17788,branch-misses,19023789,18.93,0.01,of all branches
0.904629516,17799,branch-load-misses,19467124,19.37,0.177,M/sec
0.904629516,80,cache-misses,19910606,19.81,10.871,of all cache refs
0.904629516,495,cache-references,16000878,15.92,0.005,M/sec
0.904629516,259448970,cycles,15999255,15.92,2.582,GHz
0.904629516,0,context-switches,100498360,100,0,K/sec
0.904629516,100.18721,cpu-clock,100498119,100,,
0.904629516,0,minor-faults,100497750,100,0,K/sec
0.904629516,0,page-faults,100497533,100,0,K/sec
0.904629516,100.187286,task-clock,100497300,100,,
0.904629516,9978553,bus-cycles,15999358,15.92,99.291,M/sec
0.904629516,259475090,ref-cycles,19999599,19.9,2581.9,M/sec
0.904629516,10485,L1-dcache-load-misses,19999375,19.9,0,of all L1-dcache hits
0.904629516,231402644,L1-dcache-loads,18221475,18.13,2302.566,M/sec
0.904629516,120922334,L1-dcache-stores,8000488,7.96,1203.234,M/sec
0.904629516,1403,L1-icache-load-misses,7999900,7.96,,
0.904629516,0,LLC-load-misses,8000348,7.96,0,of all LL-cache hits
0.904629516,58,LLC-store-misses,11999590,11.94,0.577,K/sec
0.904629516,88,LLC-stores,7998996,7.96,0.876,K/sec
0.904629516,113,LLC-loads,8000289,7.96,0.001,M/sec
0.904629516,120913016,dTLB-stores,7999864,7.96,1203.142,M/sec
0.904629516,19,dTLB-load-misses,7702128,7.67,,
0.904629516,0,dTLB-store-misses,7259121,7.22,0,K/sec
0.904629516,0,iTLB-loads,10814942,10.76,0,K/sec
0.904629516,0,iTLB-load-misses,14370007,14.3,0,of all iTLB cache hits
0.904629516,94,node-load-misses,14221643,14.15,0.935,K/sec
0.904629516,0,node-loads,14221184,14.15,0,K/sec
0.904629516,0,node-store-misses,7111623,7.08,0,K/sec
0.904629516,0,node-stores,7111570,7.08,0,K/sec
1.004809313,750367213,instructions,11123194,11.07,2.88,insn per cycle
1.004809313,151325926,branches,15122475,15.05,1506.235,M/sec
1.004809313,17768,branch-misses,19121421,19.03,0.01,of all branches
1.004809313,17763,branch-load-misses,19520382,19.43,0.177,M/sec
1.004809313,0,cache-misses,19919494,19.83,0,of all cache refs
1.004809313,319,cache-references,16000806,15.93,0.003,M/sec
1.004809313,259335869,cycles,15999282,15.93,2.581,GHz
1.004809313,0,context-switches,100466919,100,0,K/sec
1.004809313,100.183883,cpu-clock,100466696,100,,
1.004809313,0,minor-faults,100466369,100,0,K/sec
1.004809313,0,page-faults,100466158,100,0,K/sec
1.004809313,100.183794,task-clock,100465949,100,,
1.004809313,9975463,bus-cycles,15999402,15.93,99.292,M/sec
1.004809313,259411682,ref-cycles,19999652,19.91,2582.076,M/sec
1.004809313,10139,L1-dcache-load-misses,19999413,19.91,0,of all L1-dcache hits
1.004809313,231483099,L1-dcache-loads,18399283,18.32,2304.086,M/sec
1.004809313,121000132,L1-dcache-stores,8000465,7.96,1204.385,M/sec
1.004809313,1653,L1-icache-load-misses,7999891,7.96,,
1.004809313,0,LLC-load-misses,8000269,7.96,0,of all LL-cache hits
1.004809313,0,LLC-store-misses,11999617,11.95,0,K/sec
1.004809313,75,LLC-stores,7999292,7.96,0.747,K/sec
1.004809313,138,LLC-loads,8000213,7.96,0.001,M/sec
1.004809313,120934130,dTLB-stores,7750326,7.72,1203.728,M/sec
1.004809313,0,dTLB-load-misses,7350902,7.32,,
1.004809313,0,dTLB-store-misses,7200732,7.17,0,K/sec
1.004809313,0,iTLB-loads,10800449,10.75,0,K/sec
1.004809313,0,iTLB-load-misses,14399600,14.33,0,of all iTLB cache hits
1.004809313,0,node-load-misses,14399203,14.33,0,K/sec
1.004809313,0,node-loads,14398843,14.33,0,K/sec
1.004809313,0,node-store-misses,7200421,7.17,0,K/sec
1.004809313,0,node-stores,7200438,7.17,0,K/sec
1.104988304,750850622,instructions,11202877,11.15,2.89,insn per cycle
1.104988304,151320531,branches,15202183,15.14,1506.574,M/sec
1.104988304,17747,branch-misses,19201219,19.12,0.01,of all branches
1.104988304,17767,branch-load-misses,19563993,19.48,0.177,M/sec
1.104988304,5,cache-misses,19926779,19.84,0.766,of all cache refs
1.104988304,238,cache-references,16000722,15.93,0.002,M/sec
1.104988304,259415883,cycles,15999370,15.93,2.583,GHz
1.104988304,0,context-switches,100440713,100,0,K/sec
1.104988304,100.178278,cpu-clock,100440476,100,,
1.104988304,0,minor-faults,100440170,100,0,K/sec
1.104988304,0,page-faults,100439976,100,0,K/sec
1.104988304,100.178338,task-clock,100439802,100,,
1.104988304,9977795,bus-cycles,15999413,15.93,99.341,M/sec
1.104988304,259443154,ref-cycles,19999634,19.91,2583.062,M/sec
1.104988304,10028,L1-dcache-load-misses,19999482,19.91,0,of all L1-dcache hits
1.104988304,231411281,L1-dcache-loads,18544792,18.46,2303.972,M/sec
1.104988304,120936031,L1-dcache-stores,8000385,7.97,1204.061,M/sec
1.104988304,1502,L1-icache-load-misses,8000183,7.97,,
1.104988304,113,LLC-load-misses,8000239,7.97,36.32,of all LL-cache hits
1.104988304,58,LLC-store-misses,11999639,11.95,0.577,K/sec
1.104988304,0,LLC-stores,7999377,7.97,0,K/sec
1.104988304,1198,LLC-loads,7789667,7.76,0.012,M/sec
1.104988304,120340056,dTLB-stores,7426056,7.39,1198.127,M/sec
1.104988304,0,dTLB-load-misses,7272661,7.24,,
1.104988304,0,dTLB-store-misses,7273232,7.24,0,K/sec
1.104988304,0,iTLB-loads,10909449,10.86,0,K/sec
1.104988304,0,iTLB-load-misses,14544883,14.48,0,of all iTLB cache hits
1.104988304,63,node-load-misses,14544929,14.48,0.627,K/sec
1.104988304,6,node-loads,14544392,14.48,0.06,K/sec
1.104988304,0,node-store-misses,7272853,7.24,0,K/sec
1.104988304,0,node-stores,7273079,7.24,0,K/sec
1.205165838,750215983,instructions,11269301,11.22,2.89,insn per cycle
1.205165838,151183996,branches,15268684,15.2,1505.544,M/sec
1.205165838,17776,branch-misses,19267773,19.19,0.01,of all branches
1.205165838,17782,branch-load-misses,19600276,19.52,0.177,M/sec
1.205165838,15,cache-misses,19932918,19.85,2.328,of all cache refs
1.205165838,551,cache-references,16000867,15.93,0.005,M/sec
1.205165838,259402522,cycles,15999605,15.93,2.583,GHz
1.205165838,0,context-switches,100418607,100,0,K/sec
1.205165838,100.17601,cpu-clock,100418437,100,,
1.205165838,0,minor-faults,100418168,100,0,K/sec
1.205165838,0,page-faults,100418001,100,0,K/sec
1.205165838,100.176253,task-clock,100417841,100,,
1.205165838,9977364,bus-cycles,15999754,15.93,99.358,M/sec
1.205165838,259429216,ref-cycles,19999680,19.92,2583.489,M/sec
1.205165838,10537,L1-dcache-load-misses,19999779,19.92,0,of all L1-dcache hits
1.205165838,231469803,L1-dcache-loads,18665834,18.59,2305.059,M/sec
1.205165838,120992334,L1-dcache-stores,8000026,7.97,1204.885,M/sec
1.205165838,1741,L1-icache-load-misses,8000126,7.97,,
1.205165838,0,LLC-load-misses,8000234,7.97,0,of all LL-cache hits
1.205165838,0,LLC-store-misses,11999654,11.95,0,K/sec
1.205165838,291,LLC-stores,7821087,7.79,0.003,M/sec
1.205165838,2155,LLC-loads,7489105,7.46,0.021,M/sec
1.205165838,120862246,dTLB-stores,7333198,7.3,1203.59,M/sec
1.205165838,0,dTLB-load-misses,7333046,7.3,,
1.205165838,0,dTLB-store-misses,7333792,7.3,0,K/sec
1.205165838,0,iTLB-loads,11000344,10.96,0,K/sec
1.205165838,0,iTLB-load-misses,14666272,14.61,0,of all iTLB cache hits
1.205165838,56,node-load-misses,14666108,14.61,0.558,K/sec
1.205165838,0,node-loads,14665668,14.61,0,K/sec
1.205165838,0,node-store-misses,7333474,7.3,0,K/sec
1.205165838,0,node-stores,7333652,7.3,0,K/sec
1.305348104,749790608,instructions,11325565,11.28,2.88,insn per cycle
1.305348104,151149048,branches,15324969,15.26,1505.469,M/sec
1.305348104,17747,branch-misses,19324114,19.25,0.01,of all branches
1.305348104,17758,branch-load-misses,19631002,19.55,0.177,M/sec
1.305348104,65,cache-misses,19938034,19.86,10.604,of all cache refs
1.305348104,238,cache-references,16000763,15.94,0.002,M/sec
1.305348104,259403112,cycles,15999590,15.94,2.584,GHz
1.305348104,0,context-switches,100400440,100,0,K/sec
1.305348104,100.182022,cpu-clock,100400251,100,,
1.305348104,0,minor-faults,100399993,100,0,K/sec
1.305348104,0,page-faults,100399832,100,0,K/sec
1.305348104,100.18176,task-clock,100399680,100,,
1.305348104,9976198,bus-cycles,15999771,15.94,99.365,M/sec
1.305348104,259423953,ref-cycles,19999888,19.92,2583.904,M/sec
1.305348104,9927,L1-dcache-load-misses,19999943,19.92,0,of all L1-dcache hits
1.305348104,231169315,L1-dcache-loads,18768598,18.69,2302.484,M/sec
1.305348104,120854702,L1-dcache-stores,8000044,7.97,1203.732,M/sec
1.305348104,1340,L1-icache-load-misses,7999941,7.97,,
1.305348104,0,LLC-load-misses,8000016,7.97,0,of all LL-cache hits
1.305348104,170,LLC-store-misses,11848869,11.8,0.002,M/sec
1.305348104,789,LLC-stores,7541613,7.51,0.008,M/sec
1.305348104,424,LLC-loads,7385237,7.36,0.004,M/sec
1.305348104,120842662,dTLB-stores,7384288,7.36,1203.612,M/sec
1.305348104,0,dTLB-load-misses,7384237,7.36,,
1.305348104,0,dTLB-store-misses,7385020,7.36,0,K/sec
1.305348104,0,iTLB-loads,11077210,11.03,0,K/sec
1.305348104,0,iTLB-load-misses,14768838,14.71,0,of all iTLB cache hits
1.305348104,0,node-load-misses,14768624,14.71,0,K/sec
1.305348104,6,node-loads,14768270,14.71,0.06,K/sec
1.305348104,0,node-store-misses,7384712,7.36,0,K/sec
1.305348104,0,node-stores,7384931,7.36,0,K/sec
1.405527555,751009856,instructions,11373447,11.33,2.89,insn per cycle
1.405527555,151406165,branches,15373037,15.31,1508.268,M/sec
1.405527555,17805,branch-misses,19372075,19.3,0.01,of all branches
1.405527555,17778,branch-load-misses,19657272,19.58,0.177,M/sec
1.405527555,65,cache-misses,19942441,19.87,10.889,of all cache refs
1.405527555,388,cache-references,16000527,15.94,0.004,M/sec
1.405527555,259337388,cycles,15999629,15.94,2.583,GHz
1.405527555,0,context-switches,100384503,100,0,K/sec
1.405527555,100.177613,cpu-clock,100384349,100,,
1.405527555,0,minor-faults,100384108,100,0,K/sec
1.405527555,0,page-faults,100383967,100,0,K/sec
1.405527555,100.17762,task-clock,100383819,100,,
1.405527555,9975092,bus-cycles,15999750,15.94,99.369,M/sec
1.405527555,259396947,ref-cycles,19999851,19.92,2584.044,M/sec
1.405527555,10032,L1-dcache-load-misses,20000038,19.92,0,of all L1-dcache hits
1.405527555,231670154,L1-dcache-loads,18856535,18.79,2307.837,M/sec
1.405527555,121177275,L1-dcache-stores,7999927,7.97,1207.136,M/sec
1.405527555,1627,L1-icache-load-misses,8000131,7.97,,
1.405527555,676,LLC-load-misses,7872881,7.84,147.83,of all LL-cache hits
1.405527555,416,LLC-store-misses,11587172,11.54,0.004,M/sec
1.405527555,185,LLC-stores,7428269,7.4,0.002,M/sec
1.405527555,401,LLC-loads,7428925,7.4,0.004,M/sec
1.405527555,121055615,dTLB-stores,7428289,7.4,1205.924,M/sec
1.405527555,0,dTLB-load-misses,7428178,7.4,,
1.405527555,0,dTLB-store-misses,7428911,7.4,0,K/sec
1.405527555,0,iTLB-loads,11143107,11.1,0,K/sec
1.405527555,0,iTLB-load-misses,14856739,14.8,0,of all iTLB cache hits
1.405527555,0,node-load-misses,14856566,14.8,0,K/sec
1.405527555,0,node-loads,14856545,14.8,0,K/sec
1.405527555,25,node-store-misses,7428757,7.4,0.249,K/sec
1.405527555,0,node-stores,7428555,7.4,0,K/sec
1.505731432,750652062,instructions,11415386,11.37,2.89,insn per cycle
1.505731432,151309634,branches,15414853,15.36,1507.497,M/sec
1.505731432,17759,branch-misses,19413920,19.34,0.01,of all branches
