Count,Values,Labels,Misc,CPU-usage,Values-2,Units
0.304139799,0,bpf-output,101324143,100,0,K/sec
0.304139799,0,context-switches,101323377,100,0,K/sec
0.304139799,100.225634,cpu-clock,101322442,100,,
0.304139799,0,cpu-migrations,101321588,100,0,K/sec
0.304139799,0,dummy,101320725,100,0,K/sec
0.304139799,0,emulation-faults,101319944,100,0,K/sec
0.304139799,0,major-faults,101318876,100,0,K/sec
0.304139799,0,minor-faults,101317988,100,0,K/sec
0.304139799,0,page-faults,101317084,100,0,K/sec
0.304139799,100.226064,task-clock,101316149,100,,
0.304139799,8837,L1-dcache-load-misses,24000726,23.69,0,of all L1-dcache hits
0.304139799,230446543,L1-dcache-loads,18666052,18.43,2274.454,M/sec
0.304139799,120137222,L1-dcache-stores,7998789,7.9,1185.726,M/sec
0.304139799,2243,L1-icache-load-misses,7998836,7.9,,
0.304139799,0,LLC-load-misses,7999146,7.9,0,of all LL-cache hits
0.304139799,117,LLC-loads,11998254,11.85,0.001,M/sec
0.304139799,0,LLC-store-misses,8000358,7.9,0,K/sec
0.304139799,0,LLC-stores,7999947,7.9,0,K/sec
0.304139799,17761,branch-load-misses,12000852,11.85,0.175,M/sec
0.304139799,150519890,branch-loads,15999866,15.8,1485.596,M/sec
0.304139799,0,dTLB-load-misses,15998791,15.8,0,of all dTLB cache hits
0.304139799,230226195,dTLB-loads,10666515,10.53,2272.279,M/sec
0.304139799,0,dTLB-store-misses,7065975,6.98,0,K/sec
0.304139799,118416761,dTLB-stores,5734204,5.66,1168.746,M/sec
0.304139799,<not counted>,iTLB-load-misses,5334088,5.27,,
0.304139799,0,iTLB-loads,5333771,5.27,0,K/sec
0.304139799,314,node-load-misses,7999914,7.9,0.003,M/sec
0.304139799,0,node-loads,10666805,10.53,0,K/sec
0.304139799,0,node-store-misses,5334282,5.27,0,K/sec
0.304139799,0,node-stores,5333035,5.27,0,K/sec
0.40435691,150342954,branches,9719090,9.62,1487.907,M/sec
0.40435691,17832,branch-misses,13715648,13.57,0.01,of all branches
0.40435691,9979893,bus-cycles,14713769,14.56,98.769,M/sec
0.40435691,94,cache-misses,15712304,15.55,7.432,of all cache refs
0.40435691,514,cache-references,15998107,15.83,0.005,M/sec
0.40435691,259384078,cycles,15999708,15.83,2.567,GHz
0.40435691,747293306,instructions,19999527,19.79,2.86,insn per cycle
0.40435691,259430826,ref-cycles,23999477,23.75,2567.522,M/sec
0.40435691,0,alignment-faults,101047596,100,0,K/sec
0.40435691,0,bpf-output,101046878,100,0,K/sec
0.40435691,0,context-switches,101046254,100,0,K/sec
0.40435691,100.214874,cpu-clock,101045550,100,,
0.40435691,0,cpu-migrations,101044888,100,0,K/sec
0.40435691,0,dummy,101044239,100,0,K/sec
0.40435691,0,emulation-faults,101043576,100,0,K/sec
0.40435691,0,major-faults,101042777,100,0,K/sec
0.40435691,0,minor-faults,101042101,100,0,K/sec
0.40435691,0,page-faults,101041396,100,0,K/sec
0.40435691,100.214253,task-clock,101040675,100,,
0.40435691,8635,L1-dcache-load-misses,24000479,23.76,0,of all L1-dcache hits
0.40435691,230883050,L1-dcache-loads,19999386,19.8,2284.992,M/sec
0.40435691,120716832,L1-dcache-stores,7999056,7.92,1194.704,M/sec
0.40435691,2017,L1-icache-load-misses,7999033,7.92,,
0.40435691,0,LLC-load-misses,7999443,7.92,0,of all LL-cache hits
0.40435691,142,LLC-loads,11998663,11.88,0.001,M/sec
0.40435691,0,LLC-store-misses,8000149,7.92,0,K/sec
0.40435691,63,LLC-stores,8000337,7.92,0.623,K/sec
0.40435691,17863,branch-load-misses,12000622,11.88,0.177,M/sec
0.40435691,150658960,branch-loads,15352531,15.2,1491.034,M/sec
0.40435691,0,dTLB-load-misses,14352637,14.21,0,of all dTLB cache hits
0.40435691,230017951,dTLB-loads,9353981,9.26,2276.43,M/sec
0.40435691,0,dTLB-store-misses,6000183,5.94,0,K/sec
0.40435691,120294791,dTLB-stores,5999959,5.94,1190.527,M/sec
0.40435691,75,iTLB-load-misses,6000228,5.94,1500,of all iTLB cache hits
0.40435691,0,iTLB-loads,6000304,5.94,0,K/sec
0.40435691,8,node-load-misses,8999909,8.91,0.079,K/sec
0.40435691,0,node-loads,12000321,11.88,0,K/sec
0.40435691,0,node-store-misses,6000750,5.94,0,K/sec
0.40435691,0,node-stores,5999603,5.94,0,K/sec
0.504580684,150893811,branches,10175167,10.09,1495.795,M/sec
0.504580684,17777,branch-misses,14172383,14.05,0.01,of all branches
0.504580684,9980434,bus-cycles,14971053,14.84,98.935,M/sec
0.504580684,0,cache-misses,15769715,15.63,0,of all cache refs
0.504580684,445,cache-references,15998428,15.86,0.004,M/sec
0.504580684,259457129,cycles,15999818,15.86,2.572,GHz
0.504580684,748446621,instructions,19999598,19.83,2.87,insn per cycle
0.504580684,259500580,ref-cycles,23999554,23.79,2572.403,M/sec
0.504580684,0,alignment-faults,100881988,100,0,K/sec
