Count,Values,Labels,Misc,CPU-usage,Values-2,Units
0.604380461,0,iTLB-load-misses,15463671,15.36,0,of all iTLB cache hits
0.604380461,369,node-load-misses,14797862,14.7,,
0.604380461,0,node-loads,14132471,14.04,,
0.604380461,0,node-store-misses,6667235,6.62,,
0.604380461,50,node-stores,6666201,6.62,,
0.704701467,750622426,instructions,10788747,10.72,2.88,insn per cycle
0.704701467,151260443,branches,14787029,14.69,,
0.704701467,17786,branch-misses,18785885,18.66,0.01,of all branches
0.704701467,17786,branch-load-misses,19356049,19.23,,
0.704701467,0,cache-misses,19927047,19.8,0,of all cache refs
0.704701467,207,cache-references,15999738,15.9,,
0.704701467,259599136,cycles,15999782,15.9,,
0.704701467,9984968,bus-cycles,15999672,15.9,,
0.704701467,259631764,ref-cycles,20000922,19.87,,
0.704701467,8648,L1-dcache-load-misses,19999402,19.87,0,of all L1-dcache hits
0.704701467,231632289,L1-dcache-loads,17714201,17.6,,
0.704701467,121026773,L1-dcache-stores,7999746,7.95,,
0.704701467,1066,L1-icache-load-misses,8000458,7.95,,
0.704701467,0,LLC-load-misses,8000161,7.95,0,of all LL-cache hits
0.704701467,67,LLC-store-misses,12000903,11.92,,
0.704701467,100,LLC-stores,7999840,7.95,,
0.704701467,113,LLC-loads,7999276,7.95,,
0.704701467,120833329,dTLB-stores,8000230,7.95,,
0.704701467,0,dTLB-load-misses,7999791,7.95,,
0.704701467,0,dTLB-store-misses,8000041,7.95,,
0.704701467,0,iTLB-loads,11585728,11.51,,
0.704701467,0,iTLB-load-misses,15014970,14.92,0,of all iTLB cache hits
0.704701467,423,node-load-misses,14444012,14.35,,
0.704701467,0,node-loads,13873393,13.79,,
0.704701467,0,node-store-misses,6857661,6.81,,
0.704701467,0,node-stores,6856734,6.81,,
0.805019394,749790022,instructions,10940137,10.87,2.88,insn per cycle
0.805019394,151145162,branches,14938623,14.85,,
0.805019394,17821,branch-misses,18937662,18.82,0.01,of all branches
0.805019394,17851,branch-load-misses,19436610,19.32,,
0.805019394,2122,cache-misses,19936206,19.82,230.37,of all cache refs
0.805019394,5811,cache-references,15999988,15.9,,
0.805019394,259661708,cycles,15999894,15.9,,
0.805019394,9985986,bus-cycles,15999717,15.9,,
0.805019394,259698703,ref-cycles,20000786,19.88,,
0.805019394,10333,L1-dcache-load-misses,19999351,19.88,0,of all L1-dcache hits
0.805019394,231705017,L1-dcache-loads,18000018,17.89,,
0.805019394,120855089,L1-dcache-stores,7999815,7.95,,
0.805019394,1405,L1-icache-load-misses,8000036,7.95,,
0.805019394,0,LLC-load-misses,8000073,7.95,0,of all LL-cache hits
0.805019394,67,LLC-store-misses,12001087,11.93,,
0.805019394,201,LLC-stores,7999886,7.95,,
0.805019394,100,LLC-loads,7998984,7.95,,
0.805019394,121033794,dTLB-stores,8000193,7.95,,
0.805019394,0,dTLB-load-misses,7999804,7.95,,
0.805019394,0,dTLB-store-misses,7677038,7.63,,
0.805019394,0,iTLB-loads,11177935,11.11,,
0.805019394,0,iTLB-load-misses,14678091,14.59,0,of all iTLB cache hits
0.805019394,415,node-load-misses,14178572,14.1,,
0.805019394,0,node-loads,13999812,13.92,,
0.805019394,0,node-store-misses,7000401,6.96,,
0.805019394,0,node-stores,6999668,6.96,,
0.90532075,750657724,instructions,11057803,10.99,2.88,insn per cycle
0.90532075,151379864,branches,15056416,14.97,,
0.90532075,17774,branch-misses,19055555,18.95,0.01,of all branches
0.90532075,17757,branch-load-misses,19499346,19.39,,
0.90532075,0,cache-misses,19943271,19.83,0,of all cache refs
0.90532075,63,cache-references,16000035,15.91,,
0.90532075,259550275,cycles,15999925,15.91,,
0.90532075,9981577,bus-cycles,15999570,15.91,,
0.90532075,259598572,ref-cycles,20000512,19.89,,
0.90532075,8541,L1-dcache-load-misses,19999434,19.89,0,of all L1-dcache hits
0.90532075,231424072,L1-dcache-loads,18222177,18.12,,
0.90532075,120975733,L1-dcache-stores,7999783,7.95,,
0.90532075,1103,L1-icache-load-misses,8000033,7.95,,
0.90532075,13,LLC-load-misses,8000063,7.96,19.76,of all LL-cache hits
0.90532075,0,LLC-store-misses,12000993,11.93,,
0.90532075,88,LLC-stores,7999927,7.96,,
0.90532075,38,LLC-loads,7999049,7.95,,
0.90532075,121240612,dTLB-stores,8000115,7.96,,
0.90532075,0,dTLB-load-misses,7746036,7.7,,
0.90532075,0,dTLB-store-misses,7302451,7.26,,
0.90532075,0,iTLB-loads,10858638,10.8,,
0.90532075,0,iTLB-load-misses,14414272,14.33,0,of all iTLB cache hits
0.90532075,69,node-load-misses,14221992,14.14,,
0.90532075,0,node-loads,14221992,14.14,,
0.90532075,0,node-store-misses,7111430,7.07,,
0.90532075,0,node-stores,7110690,7.07,,
1.005620523,750580268,instructions,11152003,11.09,2.88,insn per cycle
1.005620523,151275372,branches,15150791,15.07,,
1.005620523,17759,branch-misses,19149978,19.05,0.01,of all branches
1.005620523,17749,branch-load-misses,19549359,19.44,,
1.005620523,75,cache-misses,19949232,19.84,9.883,of all cache refs
1.005620523,157,cache-references,16000052,15.91,,
1.005620523,259519702,cycles,16000081,15.91,,
1.005620523,9984909,bus-cycles,15999629,15.91,,
1.005620523,259627663,ref-cycles,20000437,19.89,,
1.005620523,8487,L1-dcache-load-misses,19999155,19.89,0,of all L1-dcache hits
1.005620523,231412150,L1-dcache-loads,18399900,18.3,,
1.005620523,120881164,L1-dcache-stores,7999797,7.96,,
1.005620523,1028,L1-icache-load-misses,8000012,7.96,,
1.005620523,0,LLC-load-misses,8000125,7.96,0,of all LL-cache hits
1.005620523,0,LLC-store-misses,12000921,11.94,,
1.005620523,113,LLC-stores,7999852,7.96,,
1.005620523,188,LLC-loads,7999259,7.96,,
1.005620523,121208258,dTLB-stores,7801974,7.76,,
1.005620523,0,dTLB-load-misses,7402402,7.36,,
1.005620523,0,dTLB-store-misses,7200221,7.16,,
1.005620523,0,iTLB-loads,10800216,10.74,,
1.005620523,0,iTLB-load-misses,14399855,14.32,0,of all iTLB cache hits
1.005620523,56,node-load-misses,14399421,14.32,,
1.005620523,0,node-loads,14399683,14.32,,
1.005620523,0,node-store-misses,7200304,7.16,,
1.005620523,0,node-stores,7199612,7.16,,
1.105921508,749699179,instructions,11229078,11.17,2.88,insn per cycle
1.105921508,151201498,branches,15227973,15.15,,
1.105921508,17753,branch-misses,19227258,19.13,0.01,of all branches
1.105921508,17744,branch-load-misses,19590288,19.49,,
1.105921508,0,cache-misses,19953798,19.85,0,of all cache refs
1.105921508,88,cache-references,16000061,15.92,,
1.105921508,259467788,cycles,16000032,15.92,,
1.105921508,9980551,bus-cycles,15999643,15.92,,
1.105921508,259577244,ref-cycles,20000407,19.9,,
1.105921508,8490,L1-dcache-load-misses,19999323,19.9,0,of all L1-dcache hits
1.105921508,231609247,L1-dcache-loads,18545375,18.45,,
1.105921508,121082571,L1-dcache-stores,7999734,7.96,,
1.105921508,1179,L1-icache-load-misses,7999972,7.96,,
1.105921508,0,LLC-load-misses,8000102,7.96,0,of all LL-cache hits
1.105921508,8,LLC-store-misses,12000812,11.94,,
1.105921508,0,LLC-stores,7999822,7.96,,
1.105921508,159,LLC-loads,7846367,7.81,,
1.105921508,120976523,dTLB-stores,7484106,7.45,,
1.105921508,0,dTLB-load-misses,7272750,7.24,,
1.105921508,0,dTLB-store-misses,7272828,7.24,,
1.105921508,0,iTLB-loads,10909211,10.85,,
1.105921508,0,iTLB-load-misses,14545285,14.47,0,of all iTLB cache hits
1.105921508,50,node-load-misses,14545074,14.47,,
1.105921508,0,node-loads,14545118,14.47,,
1.105921508,0,node-store-misses,7272854,7.24,,
1.105921508,0,node-stores,7272392,7.24,,
1.206229391,750664411,instructions,11293357,11.24,2.89,insn per cycle
1.206229391,151310169,branches,15292372,15.22,,
1.206229391,17779,branch-misses,19291667,19.19,0.01,of all branches
1.206229391,17814,branch-load-misses,19624469,19.53,,
1.206229391,90,cache-misses,19957865,19.86,11.277,of all cache refs
1.206229391,1900,cache-references,15999967,15.92,,
1.206229391,259571277,cycles,16000009,15.92,,
1.206229391,9983666,bus-cycles,15999602,15.92,,
1.206229391,259645830,ref-cycles,20000324,19.9,,
1.206229391,9003,L1-dcache-load-misses,19999216,19.9,0,of all L1-dcache hits
1.206229391,231500046,L1-dcache-loads,18666554,18.57,,
1.206229391,120920760,L1-dcache-stores,7999637,7.96,,
1.206229391,915,L1-icache-load-misses,8000017,7.96,,
1.206229391,0,LLC-load-misses,8000103,7.96,0,of all LL-cache hits
1.206229391,0,LLC-store-misses,12000742,11.94,,
1.206229391,61,LLC-stores,7885129,7.85,,
1.206229391,814,LLC-loads,7552020,7.51,,
1.206229391,120633145,dTLB-stores,7333627,7.3,,
1.206229391,0,dTLB-load-misses,7333143,7.3,,
1.206229391,0,dTLB-store-misses,7333309,7.3,,
1.206229391,0,iTLB-loads,11000053,10.95,,
1.206229391,0,iTLB-load-misses,14666390,14.59,0,of all iTLB cache hits
1.206229391,0,node-load-misses,14666231,14.59,,
1.206229391,0,node-loads,14666370,14.59,,
1.206229391,0,node-store-misses,7333440,7.3,,
1.206229391,0,node-stores,7333019,7.3,,
1.306529674,749525817,instructions,11347700,11.29,2.88,insn per cycle
1.306529674,151222625,branches,15346817,15.27,,
1.306529674,17753,branch-misses,19346130,19.25,0.01,of all branches
1.306529674,17749,branch-load-misses,19653219,19.56,,
1.306529674,356,cache-misses,19961149,19.86,46.438,of all cache refs
1.306529674,389,cache-references,15999884,15.92,,
1.306529674,259535042,cycles,16000049,15.92,,
1.306529674,9981663,bus-cycles,15999589,15.92,,
1.306529674,259598317,ref-cycles,20000184,19.9,,
1.306529674,9052,L1-dcache-load-misses,19999154,19.9,0,of all L1-dcache hits
1.306529674,231115464,L1-dcache-loads,18769087,18.68,,
1.306529674,120737631,L1-dcache-stores,7999700,7.96,,
1.306529674,2332,L1-icache-load-misses,8000004,7.96,,
1.306529674,88,LLC-load-misses,8000146,7.96,36.48,of all LL-cache hits
1.306529674,55,LLC-store-misses,11917670,11.86,,
1.306529674,559,LLC-stores,7609681,7.57,,
1.306529674,1383,LLC-loads,7384016,7.35,,
1.306529674,121014698,dTLB-stores,7384413,7.35,,
1.306529674,0,dTLB-load-misses,7384431,7.35,,
1.306529674,0,dTLB-store-misses,7384666,7.35,,
1.306529674,0,iTLB-loads,11077139,11.02,,
1.306529674,0,iTLB-load-misses,14769082,14.7,0,of all iTLB cache hits
1.306529674,188,node-load-misses,14768996,14.7,,
1.306529674,6,node-loads,14768950,14.7,,
1.306529674,25,node-store-misses,7384738,7.35,,
1.306529674,150,node-stores,7384281,7.35,,
1.406845871,751345287,instructions,11394245,11.34,2.89,insn per cycle
1.406845871,151398045,branches,15393417,15.32,,
1.406845871,17831,branch-misses,19392806,19.3,0.01,of all branches
1.406845871,17808,branch-load-misses,19677824,19.58,,
1.406845871,0,cache-misses,19964004,19.87,0,of all cache refs
1.406845871,107,cache-references,15999910,15.92,,
1.406845871,259615053,cycles,16000005,15.92,,
1.406845871,9986728,bus-cycles,15999607,15.92,,
1.406845871,259711564,ref-cycles,20000202,19.91,,
1.406845871,8437,L1-dcache-load-misses,19999079,19.9,0,of all L1-dcache hits
1.406845871,231529141,L1-dcache-loads,18856995,18.77,,
1.406845871,121171949,L1-dcache-stores,7999740,7.96,,
1.406845871,1116,L1-icache-load-misses,7999970,7.96,,
1.406845871,97,LLC-load-misses,7945536,7.91,34.7,of all LL-cache hits
1.406845871,181,LLC-store-misses,11660722,11.61,,
1.406845871,534,LLC-stores,7428555,7.39,,
1.406845871,777,LLC-loads,7428041,7.39,,
1.406845871,120814091,dTLB-stores,7428407,7.39,,
1.406845871,0,dTLB-load-misses,7428367,7.39,,
1.406845871,0,dTLB-store-misses,7428673,7.39,,
1.406845871,0,iTLB-loads,11143275,11.09,,
1.406845871,0,iTLB-load-misses,14857083,14.79,0,of all iTLB cache hits
1.406845871,56,node-load-misses,14857001,14.79,,
1.406845871,19,node-loads,14856756,14.79,,
1.406845871,0,node-store-misses,7428649,7.39,,
1.406845871,0,node-stores,7428239,7.39,,
1.50710819,748148912,instructions,11434822,11.38,2.88,insn per cycle
1.50710819,150846077,branches,15433862,15.36,,
1.50710819,17904,branch-misses,19433351,19.34,0.01,of all branches
1.50710819,17748,branch-load-misses,19699391,19.61,,
1.50710819,140,cache-misses,19966437,19.87,20.329,of all cache refs
1.50710819,257,cache-references,15999947,15.93,,
1.50710819,259469107,cycles,15999930,15.93,,
1.50710819,9981905,bus-cycles,15999512,15.93,,
1.50710819,259573531,ref-cycles,20000063,19.91,,
1.50710819,8644,L1-dcache-load-misses,19999122,19.91,0,of all L1-dcache hits
1.50710819,231580439,L1-dcache-loads,18933091,18.85,,
1.50710819,121120740,L1-dcache-stores,7999707,7.96,,
1.50710819,1189,L1-icache-load-misses,7966960,7.93,,
1.50710819,774,LLC-load-misses,7700775,7.67,280.5,of all LL-cache hits
1.50710819,182,LLC-store-misses,11434837,11.38,,
1.50710819,100,LLC-stores,7466613,7.43,,
1.50710819,226,LLC-loads,7466165,7.43,,
1.50710819,120904662,dTLB-stores,7466471,7.43,,
1.50710819,0,dTLB-load-misses,7466384,7.43,,
1.50710819,0,dTLB-store-misses,7466736,7.43,,
1.50710819,0,iTLB-loads,11200530,11.15,,
1.50710819,0,iTLB-load-misses,14933242,14.87,0,of all iTLB cache hits
1.50710819,0,node-load-misses,14933180,14.87,,
1.50710819,0,node-loads,14932981,14.87,,
1.50710819,0,node-store-misses,7466741,7.43,,
1.50710819,0,node-stores,7466321,7.43,,
1.607298308,749238992,instructions,11470137,11.42,2.88,insn per cycle
1.607298308,151111695,branches,15469256,15.4,,
1.607298308,17774,branch-misses,19468753,19.38,0.01,of all branches
1.607298308,17784,branch-load-misses,19718145,19.63,,
1.607298308,5,cache-misses,19968539,19.88,0.773,of all cache refs
1.607298308,19,cache-references,15999917,15.93,,
1.607298308,259450137,cycles,15999923,15.93,,
1.607298308,9979083,bus-cycles,15999638,15.93,,
1.607298308,259490695,ref-cycles,20000065,19.91,,
1.607298308,8527,L1-dcache-load-misses,19999142,19.91,0,of all L1-dcache hits
1.607298308,231242187,L1-dcache-loads,18999780,18.92,,
1.607298308,121007354,L1-dcache-stores,7980719,7.95,,
1.607298308,2340,L1-icache-load-misses,7731304,7.7,,
1.607298308,424,LLC-load-misses,7500179,7.47,161.95,of all LL-cache hits
1.607298308,94,LLC-store-misses,11250685,11.2,,
1.607298308,75,LLC-stores,7499962,7.47,,
1.607298308,50,LLC-loads,7499466,7.47,,
1.607298308,121103789,dTLB-stores,7499873,7.47,,
1.607298308,0,dTLB-load-misses,7499773,7.47,,
1.607298308,0,dTLB-store-misses,7499981,7.47,,
1.607298308,0,iTLB-loads,11250407,11.2,,
1.607298308,0,iTLB-load-misses,14999840,14.93,0,of all iTLB cache hits
1.607298308,0,node-load-misses,14999804,14.93,,
1.607298308,0,node-loads,14999657,14.93,,
1.607298308,0,node-store-misses,7500083,7.47,,
1.607298308,0,node-stores,7499674,7.47,,
1.707495981,749806722,instructions,11501455,11.45,2.88,insn per cycle
1.707495981,151079993,branches,15500473,15.43,,
1.707495981,17715,branch-misses,19500010,19.42,0.01,of all branches
1.707495981,17725,branch-load-misses,19734711,19.65,,
1.707495981,70,cache-misses,19970359,19.88,11.287,of all cache refs
1.707495981,194,cache-references,15999945,15.93,,
1.707495981,259360815,cycles,15999895,15.93,,
1.707495981,9977777,bus-cycles,15999675,15.93,,
1.707495981,259465956,ref-cycles,20000087,19.91,,
1.707495981,8827,L1-dcache-load-misses,19999178,19.91,0,of all L1-dcache hits
1.707495981,231156038,L1-dcache-loads,19052226,18.97,,
1.707495981,120899620,L1-dcache-stores,7758406,7.73,,
1.707495981,1678,L1-icache-load-misses,7529467,7.5,,
1.707495981,13,LLC-load-misses,7529525,7.5,5.14,of all LL-cache hits
1.707495981,0,LLC-store-misses,11294680,11.25,,
1.707495981,0,LLC-stores,7529347,7.5,,
1.707495981,113,LLC-loads,7528923,7.5,,
1.707495981,121046853,dTLB-stores,7529285,7.5,,
1.707495981,0,dTLB-load-misses,7529175,7.5,,
1.707495981,0,dTLB-store-misses,7529409,7.5,,
1.707495981,0,iTLB-loads,11294510,11.25,,
1.707495981,0,iTLB-load-misses,15058663,15,0,of all iTLB cache hits
1.707495981,0,node-load-misses,15058655,15,,
1.707495981,0,node-loads,15058469,14.99,,
1.707495981,0,node-store-misses,7529458,7.5,,
1.707495981,0,node-stores,7529120,7.5,,
1.807684104,749079772,instructions,11529058,11.48,2.88,insn per cycle
1.807684104,151081712,branches,15528111,15.46,,
1.807684104,17744,branch-misses,19527745,19.45,0.01,of all branches
1.807684104,17743,branch-load-misses,19749448,19.67,,
1.807684104,155,cache-misses,19972053,19.89,25.805,of all cache refs
1.807684104,269,cache-references,15999976,15.93,,
1.807684104,259490751,cycles,15999848,15.93,,
1.807684104,9980672,bus-cycles,15999673,15.93,,
1.807684104,259521394,ref-cycles,20000039,19.92,,
1.807684104,8451,L1-dcache-load-misses,19999169,19.92,0,of all L1-dcache hits
1.807684104,231258112,L1-dcache-loads,18893129,18.81,,
1.807684104,120293244,L1-dcache-stores,7560114,7.53,,
1.807684104,1002,L1-icache-load-misses,7555523,7.52,,
1.807684104,0,LLC-load-misses,7555567,7.52,0,of all LL-cache hits
1.807684104,0,LLC-store-misses,11333784,11.29,,
1.807684104,0,LLC-stores,7555492,7.52,,
1.807684104,63,LLC-loads,7555073,7.52,,
1.807684104,120766726,dTLB-stores,7555448,7.52,,
1.807684104,0,dTLB-load-misses,7555325,7.52,,
1.807684104,0,dTLB-store-misses,7555547,7.52,,
1.807684104,0,iTLB-loads,11333787,11.29,,
1.807684104,0,iTLB-load-misses,15110998,15.05,0,of all iTLB cache hits
1.807684104,0,node-load-misses,15110966,15.05,,
1.807684104,25,node-loads,15110854,15.05,,
1.807684104,13,node-store-misses,7555594,7.52,,
1.807684104,0,node-stores,7555171,7.52,,
1.907873651,750332055,instructions,11553852,11.51,2.89,insn per cycle
1.907873651,151191475,branches,15552956,15.49,,
1.907873651,17754,branch-misses,19552587,19.47,0.01,of all branches
1.907873651,17729,branch-load-misses,19762606,19.68,,
1.907873651,0,cache-misses,19973528,19.89,0,of all cache refs
1.907873651,75,cache-references,15999954,15.94,,
1.907873651,259479530,cycles,15999868,15.94,,
1.907873651,9980479,bus-cycles,15999699,15.94,,
1.907873651,259518921,ref-cycles,20000028,19.92,,
1.907873651,8757,L1-dcache-load-misses,19802826,19.72,0,of all L1-dcache hits
1.907873651,231077020,L1-dcache-loads,18751131,18.68,,
1.907873651,120886796,L1-dcache-stores,7578846,7.55,,
1.907873651,1015,L1-icache-load-misses,7578779,7.55,,
1.907873651,0,LLC-load-misses,7578943,7.55,0,of all LL-cache hits
1.907873651,0,LLC-store-misses,11368926,11.32,,
1.907873651,13,LLC-stores,7578904,7.55,,
1.907873651,75,LLC-loads,7578483,7.55,,
1.907873651,120697427,dTLB-stores,7578821,7.55,,
1.907873651,0,dTLB-load-misses,7578653,7.55,,
1.907873651,0,dTLB-store-misses,7578935,7.55,,
1.907873651,0,iTLB-loads,11368937,11.32,,
