Count,Values,Labels,Misc,CPU-usage,Values-2,Units
0.403429664,0,context-switches,100830335,100,0,K/sec
0.403429664,100.191971,cpu-clock,100833840,100,,
0.403429664,0,minor-faults,100833512,100,0,K/sec
0.403429664,0,page-faults,100833208,100,0,K/sec
0.403429664,100.192122,task-clock,100832884,100,,
0.403429664,9980494,bus-cycles,15999591,15.87,98.98,M/sec
0.403429664,259520701,ref-cycles,19999734,19.84,2573.759,M/sec
0.403429664,10709,L1-dcache-load-misses,19999412,19.84,0,of all L1-dcache hits
0.403429664,231700080,L1-dcache-loads,16000011,15.87,2297.852,M/sec
0.403429664,121082459,L1-dcache-stores,7999468,7.93,1200.818,M/sec
0.403429664,1252,L1-icache-load-misses,8001894,7.94,,
0.403429664,113,LLC-load-misses,8000338,7.94,36.9,of all LL-cache hits
0.403429664,50,LLC-store-misses,12000534,11.9,0.496,K/sec
0.403429664,0,LLC-stores,7999327,7.93,0,K/sec
0.403429664,13,LLC-loads,7999039,7.93,0.129,K/sec
0.403429664,121194163,dTLB-stores,8000406,7.94,1201.925,M/sec
0.403429664,0,dTLB-load-misses,8000666,7.94,,
0.403429664,0,dTLB-store-misses,7999185,7.94,0,K/sec
0.403429664,0,iTLB-loads,11999809,11.9,0,K/sec
0.403429664,0,iTLB-load-misses,15999434,15.87,0,of all iTLB cache hits
0.403429664,0,node-load-misses,15999835,15.87,0,K/sec
0.403429664,58,node-loads,15009323,14.89,0.575,K/sec
0.403429664,0,node-store-misses,6009511,5.96,0,K/sec
0.403429664,0,node-stores,5999899,5.95,0,K/sec
0.503608869,750794873,instructions,10269501,10.2,2.88,insn per cycle
0.503608869,151339361,branches,14267053,14.17,1502.838,M/sec
0.503608869,17785,branch-misses,18266962,18.14,0.01,of all branches
0.503608869,17775,branch-load-misses,19064417,18.93,0.177,M/sec
0.503608869,80,cache-misses,19864128,19.73,20.931,of all cache refs
0.503608869,106,cache-references,15999665,15.89,0.001,M/sec
0.503608869,259526651,cycles,15998811,15.89,2.577,GHz
0.503608869,0,context-switches,100703029,100,0,K/sec
0.503608869,100.178601,cpu-clock,100702789,100,,
0.503608869,0,minor-faults,100702498,100,0,K/sec
0.503608869,0,page-faults,100702235,100,0,K/sec
0.503608869,100.17828,task-clock,100701965,100,,
0.503608869,9980374,bus-cycles,15999937,15.89,99.108,M/sec
0.503608869,259511511,ref-cycles,19999732,19.86,2577.015,M/sec
0.503608869,10459,L1-dcache-load-misses,19999421,19.86,0,of all L1-dcache hits
0.503608869,231501577,L1-dcache-loads,16800037,16.68,2298.869,M/sec
0.503608869,121053844,L1-dcache-stores,7999557,7.94,1202.095,M/sec
0.503608869,1277,L1-icache-load-misses,8001434,7.95,,
0.503608869,0,LLC-load-misses,8000324,7.95,0,of all LL-cache hits
0.503608869,0,LLC-store-misses,12000404,11.92,0,K/sec
0.503608869,0,LLC-stores,7999380,7.94,0,K/sec
0.503608869,50,LLC-loads,7999278,7.94,0.497,K/sec
0.503608869,120854284,dTLB-stores,8000309,7.95,1200.114,M/sec
0.503608869,0,dTLB-load-misses,8000469,7.95,,
0.503608869,0,dTLB-store-misses,7999394,7.95,0,K/sec
0.503608869,0,iTLB-loads,11999814,11.92,0,K/sec
0.503608869,0,iTLB-load-misses,15999509,15.89,0,of all iTLB cache hits
0.503608869,0,node-load-misses,15243124,15.14,0,K/sec
0.503608869,0,node-loads,14443508,14.35,0,K/sec
0.503608869,0,node-store-misses,6399719,6.36,0,K/sec
0.503608869,0,node-stores,6399831,6.36,0,K/sec
0.603781378,750292671,instructions,10557782,10.49,2.88,insn per cycle
0.603781378,151319711,branches,14555745,14.47,1503.966,M/sec
0.603781378,17866,branch-misses,18555683,18.44,0.01,of all branches
0.603781378,17891,branch-load-misses,19220310,19.1,0.178,M/sec
0.603781378,180,cache-misses,19887053,19.77,39.102,of all cache refs
0.603781378,851,cache-references,15999752,15.9,0.008,M/sec
0.603781378,259468108,cycles,15999034,15.9,2.579,GHz
0.603781378,0,context-switches,100614345,100,0,K/sec
0.603781378,100.170998,cpu-clock,100614157,100,,
0.603781378,0,minor-faults,100613911,100,0,K/sec
0.603781378,0,page-faults,100613688,100,0,K/sec
0.603781378,100.170956,task-clock,100613463,100,,
0.603781378,9979711,bus-cycles,16000042,15.9,99.188,M/sec
0.603781378,259493502,ref-cycles,19999808,19.88,2579.104,M/sec
0.603781378,10053,L1-dcache-load-misses,19999299,19.88,0,of all L1-dcache hits
0.603781378,231567510,L1-dcache-loads,17333301,17.23,2301.548,M/sec
0.603781378,121181853,L1-dcache-stores,7999473,7.95,1204.426,M/sec
0.603781378,1089,L1-icache-load-misses,8001098,7.95,,
0.603781378,0,LLC-load-misses,8000196,7.95,0,of all LL-cache hits
0.603781378,0,LLC-store-misses,12000313,11.93,0,K/sec
0.603781378,0,LLC-stores,7999473,7.95,0,K/sec
0.603781378,13,LLC-loads,7999325,7.95,0.129,K/sec
0.603781378,120929726,dTLB-stores,8000355,7.95,1201.92,M/sec
0.603781378,0,dTLB-load-misses,8000378,7.95,,
0.603781378,0,dTLB-store-misses,7999366,7.95,0,K/sec
0.603781378,0,iTLB-loads,12000143,11.93,0,K/sec
0.603781378,0,iTLB-load-misses,15397310,15.31,0,of all iTLB cache hits
0.603781378,82,node-load-misses,14731462,14.64,0.815,K/sec
0.603781378,8,node-loads,14065136,13.98,0.08,K/sec
0.603781378,13,node-store-misses,6666291,6.63,0.129,K/sec
0.603781378,0,node-stores,6666428,6.63,0,K/sec
0.703960808,749715209,instructions,10763832,10.7,2.88,insn per cycle
0.703960808,151163801,branches,14761998,14.68,1503.348,M/sec
0.703960808,18001,branch-misses,18762193,18.66,0.01,of all branches
0.703960808,17990,branch-load-misses,19331187,19.23,0.179,M/sec
0.703960808,917,cache-misses,19903216,19.79,209.566,of all cache refs
0.703960808,301,cache-references,15999821,15.91,0.003,M/sec
0.703960808,259480168,cycles,15998945,15.91,2.581,GHz
0.703960808,0,context-switches,100551883,100,0,K/sec
0.703960808,100.177082,cpu-clock,100551718,100,,
0.703960808,0,minor-faults,100551509,100,0,K/sec
0.703960808,0,page-faults,100551324,100,0,K/sec
0.703960808,100.177162,task-clock,100551135,100,,
0.703960808,9980186,bus-cycles,15999964,15.91,99.255,M/sec
0.703960808,259506387,ref-cycles,19999761,19.89,2580.833,M/sec
0.703960808,11005,L1-dcache-load-misses,19999349,19.89,0,of all L1-dcache hits
0.703960808,231499045,L1-dcache-loads,17714159,17.62,2302.295,M/sec
0.703960808,120669476,L1-dcache-stores,7999477,7.96,1200.077,M/sec
0.703960808,1352,L1-icache-load-misses,8001216,7.96,,
0.703960808,0,LLC-load-misses,8000297,7.96,0,of all LL-cache hits
0.703960808,0,LLC-store-misses,12000508,11.94,0,K/sec
0.703960808,75,LLC-stores,7999436,7.96,0.746,K/sec
0.703960808,25,LLC-loads,7999400,7.96,0.249,K/sec
0.703960808,120943243,dTLB-stores,8000344,7.96,1202.8,M/sec
0.703960808,0,dTLB-load-misses,8000300,7.96,,
0.703960808,0,dTLB-store-misses,7999346,7.96,0,K/sec
0.703960808,0,iTLB-loads,11509252,11.45,0,K/sec
0.703960808,0,iTLB-load-misses,14937566,14.86,0,of all iTLB cache hits
0.703960808,0,node-load-misses,14366633,14.29,0,K/sec
0.703960808,0,node-loads,13795785,13.72,0,K/sec
0.703960808,0,node-store-misses,6857320,6.82,0,K/sec
0.703960808,88,node-stores,6856893,6.82,0.875,K/sec
0.804135887,750675660,instructions,10918333,10.86,2.88,insn per cycle
0.804135887,151358308,branches,14916910,14.84,1506.004,M/sec
0.804135887,17805,branch-misses,18916889,18.82,0.01,of all branches
0.804135887,17785,branch-load-misses,19414728,19.32,0.177,M/sec
0.804135887,45,cache-misses,19915810,19.82,5.702,of all cache refs
0.804135887,3251,cache-references,15998914,15.92,0.032,M/sec
0.804135887,259385187,cycles,15998501,15.92,2.581,GHz
0.804135887,1,context-switches,100503628,100,0.01,K/sec
0.804135887,100.165979,cpu-clock,100503503,100,,
0.804135887,0,minor-faults,100503330,100,0,K/sec
0.804135887,0,page-faults,100503184,100,0,K/sec
0.804135887,100.166325,task-clock,100503032,100,,
0.804135887,9976602,bus-cycles,15999204,15.92,99.266,M/sec
0.804135887,259427029,ref-cycles,19999302,19.9,2581.28,M/sec
0.804135887,11510,L1-dcache-load-misses,19998227,19.9,0,of all L1-dcache hits
0.804135887,231312213,L1-dcache-loads,18000247,17.91,2301.539,M/sec
0.804135887,120928157,L1-dcache-stores,7999639,7.96,1203.226,M/sec
0.804135887,1052,L1-icache-load-misses,8000936,7.96,,
0.804135887,213,LLC-load-misses,8000241,7.96,107.3,of all LL-cache hits
0.804135887,150,LLC-store-misses,12000684,11.94,0.001,M/sec
0.804135887,163,LLC-stores,7999439,7.96,0.002,M/sec
0.804135887,275,LLC-loads,7999408,7.96,0.003,M/sec
0.804135887,120941820,dTLB-stores,8000288,7.96,1203.362,M/sec
0.804135887,0,dTLB-load-misses,8000174,7.96,,
0.804135887,0,dTLB-store-misses,7591596,7.55,0,K/sec
0.804135887,0,iTLB-loads,11092545,11.04,0,K/sec
0.804135887,0,iTLB-load-misses,14592286,14.52,0,of all iTLB cache hits
0.804135887,0,node-load-misses,14092462,14.02,0,K/sec
0.804135887,0,node-loads,14000034,13.93,0,K/sec
0.804135887,0,node-store-misses,7000208,6.97,0,K/sec
0.804135887,0,node-stores,6999759,6.97,0,K/sec
0.904317571,749286885,instructions,11038556,10.99,2.88,insn per cycle
0.904317571,151055862,branches,15037243,14.97,1503.53,M/sec
0.904317571,17796,branch-misses,19037377,18.95,0.01,of all branches
0.904317571,17791,branch-load-misses,19479958,19.39,0.177,M/sec
0.904317571,210,cache-misses,19925353,19.83,27.039,of all cache refs
0.904317571,676,cache-references,15999257,15.93,0.007,M/sec
0.904317571,259495602,cycles,15998605,15.92,2.583,GHz
0.904317571,0,context-switches,100467768,100,0,K/sec
0.904317571,100.181268,cpu-clock,100467698,100,,
0.904317571,0,minor-faults,100467543,100,0,K/sec
0.904317571,0,page-faults,100467401,100,0,K/sec
0.904317571,100.181112,task-clock,100467263,100,,
0.904317571,9980807,bus-cycles,15999273,15.93,99.344,M/sec
0.904317571,259521515,ref-cycles,19999481,19.91,2583.14,M/sec
0.904317571,10815,L1-dcache-load-misses,19998302,19.91,0,of all L1-dcache hits
0.904317571,231415329,L1-dcache-loads,18222517,18.14,2303.386,M/sec
0.904317571,121080492,L1-dcache-stores,7999599,7.96,1205.171,M/sec
0.904317571,2944,L1-icache-load-misses,8000579,7.96,,
0.904317571,0,LLC-load-misses,8000123,7.96,0,of all LL-cache hits
0.904317571,0,LLC-store-misses,12000543,11.95,0,K/sec
0.904317571,25,LLC-stores,7999486,7.96,0.249,K/sec
0.904317571,75,LLC-loads,7999433,7.96,0.747,K/sec
0.904317571,120859386,dTLB-stores,8000286,7.96,1202.97,M/sec
0.904317571,41,dTLB-load-misses,7657887,7.62,,
0.904317571,0,dTLB-store-misses,7213088,7.18,0,K/sec
0.904317571,0,iTLB-loads,10769345,10.72,0,K/sec
0.904317571,0,iTLB-load-misses,14324523,14.26,0,of all iTLB cache hits
0.904317571,53,node-load-misses,14221740,14.16,0.528,K/sec
0.904317571,0,node-loads,14221976,14.16,0,K/sec
0.904317571,0,node-store-misses,7111244,7.08,0,K/sec
0.904317571,0,node-stores,7110912,7.08,0,K/sec
1.004489328,750960883,instructions,11134899,11.09,2.89,insn per cycle
1.004489328,151421382,branches,15133478,15.07,1507.611,M/sec
1.004489328,17786,branch-misses,19133596,19.05,0.01,of all branches
1.004489328,17781,branch-load-misses,19531977,19.45,0.177,M/sec
1.004489328,10,cache-misses,19932799,19.85,1.399,of all cache refs
1.004489328,157,cache-references,15999299,15.93,0.002,M/sec
1.004489328,259473024,cycles,15998739,15.93,2.583,GHz
1.004489328,0,context-switches,100438318,100,0,K/sec
1.004489328,100.17269,cpu-clock,100438197,100,,
1.004489328,0,minor-faults,100438052,100,0,K/sec
1.004489328,0,page-faults,100437924,100,0,K/sec
1.004489328,100.172588,task-clock,100437796,100,,
1.004489328,9979828,bus-cycles,15999294,15.93,99.363,M/sec
1.004489328,259496889,ref-cycles,19999593,19.91,2583.653,M/sec
1.004489328,10403,L1-dcache-load-misses,19998479,19.91,0,of all L1-dcache hits
1.004489328,231548336,L1-dcache-loads,18400238,18.32,2305.386,M/sec
1.004489328,121033014,L1-dcache-stores,7999598,7.97,1205.052,M/sec
1.004489328,1227,L1-icache-load-misses,8000659,7.97,,
1.004489328,0,LLC-load-misses,8000106,7.97,0,of all LL-cache hits
1.004489328,0,LLC-store-misses,12000481,11.95,0,K/sec
1.004489328,0,LLC-stores,7999559,7.97,0,K/sec
1.004489328,0,LLC-loads,7999477,7.97,0,K/sec
1.004489328,120943902,dTLB-stores,7709462,7.68,1204.165,M/sec
1.004489328,24,dTLB-load-misses,7309627,7.28,,
1.004489328,0,dTLB-store-misses,7199616,7.17,0,K/sec
1.004489328,18,iTLB-loads,10800089,10.75,0.179,K/sec
1.004489328,0,iTLB-load-misses,14399656,14.34,0,of all iTLB cache hits
1.004489328,38,node-load-misses,14399488,14.34,0.378,K/sec
1.004489328,0,node-loads,14399803,14.34,0,K/sec
1.004489328,0,node-store-misses,7200113,7.17,0,K/sec
1.004489328,0,node-stores,7199765,7.17,0,K/sec
1.104666048,750711682,instructions,11213533,11.17,2.89,insn per cycle
1.104666048,151231589,branches,15212307,15.15,1506.078,M/sec
1.104666048,17805,branch-misses,19212478,19.13,0.01,of all branches
1.104666048,17802,branch-load-misses,19574476,19.49,0.177,M/sec
1.104666048,0,cache-misses,19938954,19.86,0,of all cache refs
1.104666048,144,cache-references,15999277,15.93,0.001,M/sec
1.104666048,259482833,cycles,15998702,15.93,2.584,GHz
1.104666048,0,context-switches,100414453,100,0,K/sec
1.104666048,100.17579,cpu-clock,100414342,100,,
1.104666048,0,minor-faults,100414209,100,0,K/sec
1.104666048,0,page-faults,100414091,100,0,K/sec
1.104666048,100.175743,task-clock,100413973,100,,
1.104666048,9980281,bus-cycles,15999375,15.93,99.391,M/sec
1.104666048,259507544,ref-cycles,19999612,19.92,2584.372,M/sec
1.104666048,10083,L1-dcache-load-misses,19998537,19.92,0,of all L1-dcache hits
1.104666048,231331268,L1-dcache-loads,18545680,18.47,2303.772,M/sec
1.104666048,121014000,L1-dcache-stores,7999629,7.97,1205.149,M/sec
1.104666048,1252,L1-icache-load-misses,8000561,7.97,,
1.104666048,0,LLC-load-misses,8000117,7.97,0,of all LL-cache hits
1.104666048,0,LLC-store-misses,12000425,11.95,0,K/sec
1.104666048,0,LLC-stores,7999562,7.97,0,K/sec
1.104666048,856,LLC-loads,7751193,7.72,0.009,M/sec
1.104666048,120621075,dTLB-stores,7388455,7.36,1201.236,M/sec
1.104666048,0,dTLB-load-misses,7272926,7.24,,
1.104666048,0,dTLB-store-misses,7272420,7.24,0,K/sec
1.104666048,0,iTLB-loads,10909121,10.87,0,K/sec
1.104666048,0,iTLB-load-misses,14545136,14.49,0,of all iTLB cache hits
1.104666048,63,node-load-misses,14545142,14.49,0.627,K/sec
1.104666048,0,node-loads,14545170,14.49,0,K/sec
1.104666048,0,node-store-misses,7272644,7.24,0,K/sec
1.104666048,0,node-stores,7272499,7.24,0,K/sec
1.204836886,751202444,instructions,11279082,11.23,2.89,insn per cycle
1.204836886,151448817,branches,15277964,15.22,1508.548,M/sec
1.204836886,17774,branch-misses,19278208,19.2,0.01,of all branches
1.204836886,17800,branch-load-misses,19609930,19.53,0.177,M/sec
1.204836886,0,cache-misses,19944004,19.87,0,of all cache refs
1.204836886,244,cache-references,15999416,15.94,0.002,M/sec
1.204836886,259465210,cycles,15998672,15.94,2.584,GHz
1.204836886,0,context-switches,100394016,100,0,K/sec
1.204836886,100.169383,cpu-clock,100393929,100,,
1.204836886,0,minor-faults,100393808,100,0,K/sec
1.204836886,0,page-faults,100393698,100,0,K/sec
1.204836886,100.16934,task-clock,100393587,100,,
1.204836886,9979577,bus-cycles,15999409,15.94,99.404,M/sec
1.204836886,259490624,ref-cycles,19999648,19.92,2584.729,M/sec
1.204836886,10137,L1-dcache-load-misses,19998636,19.92,0,of all L1-dcache hits
1.204836886,231460160,L1-dcache-loads,18666730,18.59,2305.524,M/sec
1.204836886,120994048,L1-dcache-stores,7999677,7.97,1205.195,M/sec
1.204836886,989,L1-icache-load-misses,8000500,7.97,,
1.204836886,0,LLC-load-misses,8000075,7.97,0,of all LL-cache hits
1.204836886,0,LLC-store-misses,12000380,11.95,0,K/sec
1.204836886,608,LLC-stores,7786092,7.76,0.006,M/sec
1.204836886,1704,LLC-loads,7453082,7.42,0.017,M/sec
1.204836886,120930479,dTLB-stores,7333543,7.31,1204.562,M/sec
1.204836886,0,dTLB-load-misses,7333303,7.31,,
1.204836886,0,dTLB-store-misses,7333073,7.3,0,K/sec
1.204836886,0,iTLB-loads,11000231,10.96,0,K/sec
1.204836886,0,iTLB-load-misses,14666361,14.61,0,of all iTLB cache hits
1.204836886,44,node-load-misses,14666648,14.61,0.438,K/sec
1.204836886,0,node-loads,14666368,14.61,0,K/sec
1.204836886,0,node-store-misses,7332956,7.31,0,K/sec
1.204836886,0,node-stores,7333143,7.31,0,K/sec
1.305015891,751192128,instructions,11334387,11.29,2.89,insn per cycle
1.305015891,151319160,branches,15333303,15.28,1507.506,M/sec
1.305015891,17779,branch-misses,19333528,19.26,0.01,of all branches
1.305015891,17781,branch-load-misses,19639970,19.57,0.177,M/sec
1.305015891,60,cache-misses,19948501,19.87,9.58,of all cache refs
1.305015891,607,cache-references,15999486,15.94,0.006,M/sec
1.305015891,259487172,cycles,15998830,15.94,2.585,GHz
1.305015891,0,context-switches,100377427,100,0,K/sec
1.305015891,100.17803,cpu-clock,100377321,100,,
1.305015891,0,minor-faults,100377206,100,0,K/sec
1.305015891,0,page-faults,100377106,100,0,K/sec
1.305015891,100.178132,task-clock,100377014,100,,
1.305015891,9980441,bus-cycles,15999421,15.94,99.429,M/sec
1.305015891,259512570,ref-cycles,19999645,19.93,2585.375,M/sec
1.305015891,11417,L1-dcache-load-misses,19998541,19.92,0,of all L1-dcache hits
1.305015891,231429579,L1-dcache-loads,18769236,18.7,2305.6,M/sec
1.305015891,120996549,L1-dcache-stores,7999673,7.97,1205.419,M/sec
1.305015891,6072,L1-icache-load-misses,8000591,7.97,,
1.305015891,626,LLC-load-misses,8000060,7.97,185.97,of all LL-cache hits
1.305015891,52,LLC-store-misses,11816988,11.77,0.518,K/sec
1.305015891,1414,LLC-stores,7508765,7.48,0.014,M/sec
1.305015891,153,LLC-loads,7384371,7.36,0.002,M/sec
1.305015891,120883147,dTLB-stores,7384789,7.36,1204.289,M/sec
1.305015891,0,dTLB-load-misses,7384586,7.36,,
1.305015891,0,dTLB-store-misses,7384345,7.36,0,K/sec
1.305015891,0,iTLB-loads,11077155,11.04,0,K/sec
1.305015891,0,iTLB-load-misses,14768909,14.71,0,of all iTLB cache hits
1.305015891,0,node-load-misses,14769195,14.72,0,K/sec
1.305015891,0,node-loads,14769129,14.72,0,K/sec
1.305015891,0,node-store-misses,7384263,7.36,0,K/sec
1.305015891,0,node-stores,7384246,7.36,0,K/sec
1.40518858,751007570,instructions,11381925,11.34,2.89,insn per cycle
1.40518858,151292388,branches,15381093,15.33,1507.46,M/sec
1.40518858,17781,branch-misses,19381096,19.31,0.01,of all branches
1.40518858,17766,branch-load-misses,19665642,19.59,0.177,M/sec
1.40518858,85,cache-misses,19952243,19.88,14.351,of all cache refs
1.40518858,150,cache-references,15999459,15.94,0.001,M/sec
1.40518858,259470265,cycles,15999032,15.94,2.585,GHz
1.40518858,0,context-switches,100362721,100,0,K/sec
1.40518858,100.171664,cpu-clock,100362631,100,,
1.40518858,0,minor-faults,100362530,100,0,K/sec
1.40518858,0,page-faults,100362439,100,0,K/sec
1.40518858,100.171672,task-clock,100362346,100,,
1.40518858,9979851,bus-cycles,15999476,15.94,99.438,M/sec
1.40518858,259497549,ref-cycles,19999653,19.93,2585.603,M/sec
1.40518858,10233,L1-dcache-load-misses,19998517,19.93,0,of all L1-dcache hits
1.40518858,231160277,L1-dcache-loads,18857006,18.79,2303.254,M/sec
1.40518858,120958371,L1-dcache-stores,7999690,7.97,1205.215,M/sec
1.40518858,1102,L1-icache-load-misses,8000519,7.97,,
1.40518858,0,LLC-load-misses,7842070,7.81,0,of all LL-cache hits
1.40518858,0,LLC-store-misses,11556794,11.52,0,K/sec
1.40518858,283,LLC-stores,7428278,7.4,0.003,M/sec
1.40518858,100,LLC-loads,7428306,7.4,0.996,K/sec
1.40518858,121013250,dTLB-stores,7428696,7.4,1205.762,M/sec
1.40518858,0,dTLB-load-misses,7428562,7.4,,
1.40518858,0,dTLB-store-misses,7428317,7.4,0,K/sec
1.40518858,0,iTLB-loads,11143063,11.1,0,K/sec
1.40518858,0,iTLB-load-misses,14856853,14.8,0,of all iTLB cache hits
1.40518858,0,node-load-misses,14857072,14.8,0,K/sec
1.40518858,0,node-loads,14857054,14.8,0,K/sec
1.40518858,0,node-store-misses,7428269,7.4,0,K/sec
1.40518858,0,node-stores,7428231,7.4,0,K/sec
1.50536669,750827589,instructions,11423121,11.38,2.89,insn per cycle
1.50536669,151349663,branches,15422343,15.37,1508.218,M/sec
1.50536669,17811,branch-misses,19422364,19.35,0.01,of all branches
