Count,Values,Labels,Misc,CPU-usage,Values-2,Units
0.203133588,264852566,cycles,15999318,15.76,2.609,GHz
0.203133588,0,context-switches,101520833,100,0,K/sec
0.203133588,101.74107,cpu-clock,101520076,100,,
0.203133588,0,minor-faults,101519375,100,0,K/sec
0.203133588,0,page-faults,101518699,100,0,K/sec
0.203133588,101.737648,task-clock,101518009,100,,
0.203133588,10136456,bus-cycles,16002253,15.77,99.848,M/sec
0.203133588,263559502,ref-cycles,20001510,19.71,2596.159,M/sec
0.203133588,10206,L1-dcache-load-misses,19998950,19.7,0,of all L1-dcache hits
0.203133588,235293242,L1-dcache-loads,11998502,11.82,2317.726,M/sec
0.203133588,122400649,L1-dcache-stores,7998654,7.88,1205.692,M/sec
0.203133588,1329,L1-icache-load-misses,7998643,7.88,,
0.203133588,0,LLC-load-misses,7999992,7.88,0,of all LL-cache hits
0.203133588,0,LLC-store-misses,11999968,11.83,0,K/sec
0.203133588,0,LLC-stores,8000343,7.88,0,K/sec
0.203133588,25,LLC-loads,7999849,7.88,0.246,K/sec
0.203133588,121588541,dTLB-stores,7999477,7.88,1197.692,M/sec
0.203133588,0,dTLB-load-misses,7999791,7.88,,
0.203133588,0,dTLB-store-misses,7999112,7.88,0,K/sec
0.203133588,0,iTLB-loads,11999716,11.83,0,K/sec
0.203133588,0,iTLB-load-misses,15999539,15.77,0,of all iTLB cache hits
0.203133588,6,node-load-misses,16000743,15.77,0.059,K/sec
0.203133588,6,node-loads,15999770,15.77,0.059,K/sec
0.203133588,0,node-store-misses,7853420,7.74,0,K/sec
0.203133588,0,node-stores,5856500,5.77,0,K/sec
0.303311812,749752277,instructions,9125388,9.03,2.86,insn per cycle
0.303311812,151277896,branches,13123396,12.98,1496.739,M/sec
0.303311812,17928,branch-misses,17121703,16.94,0.01,of all branches
0.303311812,17800,branch-load-misses,18452313,18.26,0.176,M/sec
0.303311812,5,cache-misses,19783652,19.57,0.746,of all cache refs
0.303311812,175,cache-references,15999641,15.83,0.002,M/sec
0.303311812,259475321,cycles,15999389,15.83,2.567,GHz
0.303311812,0,context-switches,101072832,100,0,K/sec
0.303311812,100.176989,cpu-clock,101072380,100,,
0.303311812,0,minor-faults,101071857,100,0,K/sec
0.303311812,0,page-faults,101071407,100,0,K/sec
0.303311812,100.176819,task-clock,101070946,100,,
0.303311812,9979907,bus-cycles,16000800,15.83,98.741,M/sec
0.303311812,259493323,ref-cycles,20001457,19.79,2567.42,M/sec
0.303311812,10999,L1-dcache-load-misses,19999670,19.79,0,of all L1-dcache hits
0.303311812,231547046,L1-dcache-loads,14665972,14.51,2290.92,M/sec
0.303311812,120808050,L1-dcache-stores,7998738,7.92,1195.271,M/sec
0.303311812,1428,L1-icache-load-misses,7999037,7.92,,
0.303311812,0,LLC-load-misses,8000510,7.92,0,of all LL-cache hits
0.303311812,0,LLC-store-misses,11999918,11.88,0,K/sec
0.303311812,0,LLC-stores,7999534,7.92,0,K/sec
0.303311812,0,LLC-loads,7999782,7.92,0,K/sec
0.303311812,120950174,dTLB-stores,8000449,7.92,1196.678,M/sec
0.303311812,0,dTLB-load-misses,8001204,7.92,,
0.303311812,0,dTLB-store-misses,7998674,7.92,0,K/sec
0.303311812,17,iTLB-loads,12000036,11.88,0.168,K/sec
0.303311812,69,iTLB-load-misses,15998926,15.84,1217.65,of all iTLB cache hits
0.303311812,132,node-load-misses,15999208,15.84,0.001,M/sec
0.303311812,0,node-loads,15961654,15.8,0,K/sec
0.303311812,0,node-store-misses,6628667,6.56,0,K/sec
0.303311812,0,node-stores,5334381,5.28,0,K/sec
0.40348176,750988060,instructions,9844023,9.76,2.88,insn per cycle
0.40348176,151261493,branches,13842413,13.73,1499.924,M/sec
0.40348176,17941,branch-misses,17841127,17.69,0.01,of all branches
0.40348176,18010,branch-load-misses,18839330,18.68,0.179,M/sec
0.40348176,5,cache-misses,19837434,19.67,0.397,of all cache refs
0.40348176,3024,cache-references,15999710,15.87,0.03,M/sec
0.40348176,259438778,cycles,15999993,15.87,2.573,GHz
0.40348176,0,context-switches,100846984,100,0,K/sec
0.40348176,100.169441,cpu-clock,100846645,100,,
0.40348176,0,minor-faults,100846253,100,0,K/sec
0.40348176,0,page-faults,100845924,100,0,K/sec
0.40348176,100.169479,task-clock,100845578,100,,
0.40348176,9979248,bus-cycles,16001100,15.87,98.955,M/sec
0.40348176,259482870,ref-cycles,20001229,19.84,2573.058,M/sec
0.40348176,11249,L1-dcache-load-misses,19999720,19.83,0,of all L1-dcache hits
0.40348176,231365657,L1-dcache-loads,15999658,15.87,2294.245,M/sec
0.40348176,121110174,L1-dcache-stores,7999570,7.93,1200.941,M/sec
0.40348176,1390,L1-icache-load-misses,7998989,7.93,,
0.40348176,13,LLC-load-misses,7999711,7.93,8.06,of all LL-cache hits
0.40348176,0,LLC-store-misses,11999251,11.9,0,K/sec
0.40348176,75,LLC-stores,8000741,7.94,0.744,K/sec
0.40348176,213,LLC-loads,7999822,7.93,0.002,M/sec
0.40348176,121061020,dTLB-stores,7999202,7.93,1200.453,M/sec
0.40348176,0,dTLB-load-misses,8000992,7.94,,
0.40348176,0,dTLB-store-misses,7999994,7.94,0,K/sec
0.40348176,0,iTLB-loads,11999996,11.9,0,K/sec
0.40348176,0,iTLB-load-misses,15999324,15.87,0,of all iTLB cache hits
0.40348176,44,node-load-misses,15999255,15.87,0.436,K/sec
0.40348176,0,node-loads,15012876,14.89,0,K/sec
0.40348176,0,node-store-misses,6014066,5.97,0,K/sec
0.40348176,0,node-stores,6000897,5.95,0,K/sec
0.503656624,750653926,instructions,10275333,10.2,2.88,insn per cycle
0.503656624,151254584,branches,14274379,14.17,1501.859,M/sec
0.503656624,17875,branch-misses,18273151,18.14,0.01,of all branches
0.503656624,17886,branch-load-misses,19071498,18.94,0.178,M/sec
0.503656624,461,cache-misses,19870121,19.73,37.37,of all cache refs
0.503656624,1133,cache-references,15999751,15.89,0.011,M/sec
0.503656624,259471067,cycles,15999947,15.89,2.576,GHz
0.503656624,0,context-switches,100712264,100,0,K/sec
0.503656624,100.173457,cpu-clock,100712008,100,,
0.503656624,0,minor-faults,100711697,100,0,K/sec
0.503656624,0,page-faults,100711433,100,0,K/sec
0.503656624,100.173483,task-clock,100711159,100,,
0.503656624,9979862,bus-cycles,16000919,15.89,99.093,M/sec
0.503656624,259497586,ref-cycles,20000875,19.86,2576.641,M/sec
0.503656624,10334,L1-dcache-load-misses,19999304,19.86,0,of all L1-dcache hits
0.503656624,231315834,L1-dcache-loads,16799487,16.68,2296.815,M/sec
0.503656624,120924649,L1-dcache-stores,7999793,7.94,1200.703,M/sec
0.503656624,1440,L1-icache-load-misses,7999459,7.94,,
0.503656624,113,LLC-load-misses,7999871,7.94,78.47,of all LL-cache hits
0.503656624,75,LLC-store-misses,11999535,11.92,0.745,K/sec
0.503656624,113,LLC-stores,8000185,7.95,0.001,M/sec
0.503656624,75,LLC-loads,7999767,7.94,0.745,K/sec
0.503656624,120681424,dTLB-stores,7999694,7.94,1198.288,M/sec
0.503656624,0,dTLB-load-misses,8000576,7.95,,
0.503656624,0,dTLB-store-misses,8000266,7.95,0,K/sec
0.503656624,0,iTLB-loads,11999702,11.92,0,K/sec
0.503656624,0,iTLB-load-misses,15999436,15.89,0,of all iTLB cache hits
0.503656624,98,node-load-misses,15245179,15.14,0.973,K/sec
0.503656624,0,node-loads,14444887,14.35,0,K/sec
0.503656624,25,node-store-misses,6400128,6.36,0.248,K/sec
0.503656624,200,node-stores,6400952,6.36,0.002,M/sec
0.603828405,749349631,instructions,10562720,10.5,2.88,insn per cycle
0.603828405,150964442,branches,14562201,14.47,1500.323,M/sec
0.603828405,18116,branch-misses,18560945,18.45,0.01,of all branches
0.603828405,18137,branch-load-misses,19226859,19.11,0.18,M/sec
0.603828405,1733,cache-misses,19891658,19.77,151.508,of all cache refs
0.603828405,695,cache-references,16000027,15.9,0.007,M/sec
0.603828405,259421652,cycles,15999862,15.9,2.578,GHz
0.603828405,0,context-switches,100621855,100,0,K/sec
0.603828405,100.169732,cpu-clock,100621628,100,,
0.603828405,0,minor-faults,100621362,100,0,K/sec
0.603828405,0,page-faults,100621142,100,0,K/sec
0.603828405,100.169698,task-clock,100620913,100,,
0.603828405,9977877,bus-cycles,16000084,15.9,99.163,M/sec
0.603828405,259455566,ref-cycles,20000160,19.88,2578.536,M/sec
0.603828405,10135,L1-dcache-load-misses,20000007,19.88,0,of all L1-dcache hits
0.603828405,231172327,L1-dcache-loads,17332361,17.23,2297.45,M/sec
0.603828405,120742257,L1-dcache-stores,7999475,7.95,1199.968,M/sec
0.603828405,1552,L1-icache-load-misses,7999779,7.95,,
0.603828405,13,LLC-load-misses,7999599,7.95,9.81,of all LL-cache hits
0.603828405,0,LLC-store-misses,11999359,11.93,0,K/sec
0.603828405,25,LLC-stores,8000137,7.95,0.248,K/sec
0.603828405,75,LLC-loads,7999732,7.95,0.745,K/sec
0.603828405,120882525,dTLB-stores,8000016,7.95,1201.362,M/sec
0.603828405,0,dTLB-load-misses,8000478,7.95,,
0.603828405,0,dTLB-store-misses,7999997,7.95,0,K/sec
0.603828405,0,iTLB-loads,11999497,11.93,0,K/sec
0.603828405,0,iTLB-load-misses,15399154,15.31,0,of all iTLB cache hits
0.603828405,41,node-load-misses,14733554,14.65,0.407,K/sec
0.603828405,8,node-loads,14066004,13.98,0.08,K/sec
0.603828405,0,node-store-misses,6666143,6.63,0,K/sec
0.603828405,0,node-stores,6667473,6.63,0,K/sec
0.704005894,750564581,instructions,10768595,10.71,2.88,insn per cycle
0.704005894,151410541,branches,14767514,14.69,1505.71,M/sec
0.704005894,17812,branch-misses,18766436,18.66,0.01,of all branches
0.704005894,17814,branch-load-misses,19336858,19.23,0.177,M/sec
0.704005894,130,cache-misses,19907141,19.8,12.749,of all cache refs
0.704005894,275,cache-references,16000048,15.91,0.003,M/sec
0.704005894,259478981,cycles,15999907,15.91,2.58,GHz
0.704005894,0,context-switches,100558085,100,0,K/sec
0.704005894,100.175523,cpu-clock,100557898,100,,
0.704005894,0,minor-faults,100557671,100,0,K/sec
0.704005894,0,page-faults,100557484,100,0,K/sec
0.704005894,100.175516,task-clock,100557287,100,,
0.704005894,9980109,bus-cycles,16000005,15.91,99.248,M/sec
0.704005894,259475293,ref-cycles,20000066,19.89,2580.365,M/sec
0.704005894,9978,L1-dcache-load-misses,19999977,19.89,0,of all L1-dcache hits
0.704005894,231702094,L1-dcache-loads,17713820,17.62,2304.173,M/sec
0.704005894,120954354,L1-dcache-stores,7999496,7.96,1202.837,M/sec
0.704005894,1140,L1-icache-load-misses,7999425,7.96,,
0.704005894,13,LLC-load-misses,7999252,7.96,9.38,of all LL-cache hits
0.704005894,0,LLC-store-misses,11999037,11.93,0,K/sec
0.704005894,0,LLC-stores,8000160,7.96,0,K/sec
0.704005894,175,LLC-loads,7999950,7.96,0.002,M/sec
0.704005894,120974300,dTLB-stores,7999943,7.96,1203.035,M/sec
0.704005894,0,dTLB-load-misses,8000315,7.96,,
0.704005894,0,dTLB-store-misses,8000034,7.96,0,K/sec
0.704005894,0,iTLB-loads,11510295,11.45,0,K/sec
0.704005894,0,iTLB-load-misses,14938976,14.86,0,of all iTLB cache hits
0.704005894,0,node-load-misses,14368324,14.29,0,K/sec
0.704005894,0,node-loads,13796197,13.72,0,K/sec
0.704005894,13,node-store-misses,6857103,6.82,0.129,K/sec
0.704005894,150,node-stores,6858160,6.82,0.001,M/sec
0.804176386,750469412,instructions,10922351,10.87,2.88,insn per cycle
0.804176386,151346737,branches,14921432,14.85,1505.802,M/sec
0.804176386,17766,branch-misses,18920445,18.82,0.01,of all branches
0.804176386,17781,branch-load-misses,19419666,19.32,0.177,M/sec
0.804176386,0,cache-misses,19918766,19.82,0,of all cache refs
0.804176386,106,cache-references,15999980,15.92,0.001,M/sec
0.804176386,259466058,cycles,15999895,15.92,2.582,GHz
0.804176386,0,context-switches,100509502,100,0,K/sec
0.804176386,100.169423,cpu-clock,100509339,100,,
0.804176386,0,minor-faults,100509151,100,0,K/sec
0.804176386,0,page-faults,100508996,100,0,K/sec
0.804176386,100.169564,task-clock,100508822,100,,
0.804176386,9979586,bus-cycles,16000028,15.92,99.29,M/sec
0.804176386,259490585,ref-cycles,20000071,19.9,2581.763,M/sec
0.804176386,10728,L1-dcache-load-misses,19999909,19.9,0,of all L1-dcache hits
0.804176386,231451507,L1-dcache-loads,17999614,17.91,2302.792,M/sec
0.804176386,120792803,L1-dcache-stores,7999541,7.96,1201.81,M/sec
0.804176386,1315,L1-icache-load-misses,7999444,7.96,,
0.804176386,0,LLC-load-misses,7999406,7.96,0,of all LL-cache hits
0.804176386,58,LLC-store-misses,11999638,11.94,0.577,K/sec
0.804176386,100,LLC-stores,8000068,7.96,0.995,K/sec
0.804176386,213,LLC-loads,7999860,7.96,0.002,M/sec
0.804176386,120937851,dTLB-stores,7999975,7.96,1203.253,M/sec
0.804176386,0,dTLB-load-misses,7999906,7.96,,
0.804176386,0,dTLB-store-misses,7593084,7.56,0,K/sec
0.804176386,0,iTLB-loads,11092972,11.04,0,K/sec
0.804176386,0,iTLB-load-misses,14593039,14.52,0,of all iTLB cache hits
0.804176386,0,node-load-misses,14093670,14.02,0,K/sec
0.804176386,0,node-loads,13999183,13.93,0,K/sec
0.804176386,13,node-store-misses,7000008,6.97,0.129,K/sec
0.804176386,0,node-stores,7000717,6.97,0,K/sec
0.904350818,751767931,instructions,11042074,10.99,2.89,insn per cycle
0.904350818,151477261,branches,15041245,14.97,1507.659,M/sec
0.904350818,17811,branch-misses,19040406,18.95,0.01,of all branches
0.904350818,17801,branch-load-misses,19484119,19.39,0.177,M/sec
0.904350818,1012,cache-misses,19927758,19.83,98.828,of all cache refs
0.904350818,1972,cache-references,16000010,15.93,0.02,M/sec
0.904350818,259471829,cycles,15999856,15.93,2.583,GHz
0.904350818,0,context-switches,100472201,100,0,K/sec
0.904350818,100.173787,cpu-clock,100472055,100,,
0.904350818,0,minor-faults,100471881,100,0,K/sec
0.904350818,0,page-faults,100471734,100,0,K/sec
0.904350818,100.173643,task-clock,100471580,100,,
0.904350818,9979806,bus-cycles,16000016,15.93,99.329,M/sec
0.904350818,259497277,ref-cycles,20000428,19.91,2582.787,M/sec
0.904350818,10839,L1-dcache-load-misses,19999911,19.91,0,of all L1-dcache hits
0.904350818,231717198,L1-dcache-loads,18221821,18.14,2306.291,M/sec
0.904350818,121137679,L1-dcache-stores,7999932,7.96,1205.688,M/sec
0.904350818,1315,L1-icache-load-misses,7999496,7.96,,
0.904350818,0,LLC-load-misses,7999070,7.96,0,of all LL-cache hits
0.904350818,8,LLC-store-misses,11999453,11.94,0.08,K/sec
0.904350818,88,LLC-stores,8000463,7.96,0.876,K/sec
0.904350818,150,LLC-loads,7999721,7.96,0.001,M/sec
0.904350818,120878759,dTLB-stores,7999758,7.96,1203.111,M/sec
0.904350818,20,dTLB-load-misses,7657478,7.62,,
0.904350818,0,dTLB-store-misses,7213291,7.18,0,K/sec
0.904350818,0,iTLB-loads,10768605,10.72,0,K/sec
0.904350818,0,iTLB-load-misses,14324213,14.26,0,of all iTLB cache hits
0.904350818,53,node-load-misses,14222242,14.16,0.528,K/sec
0.904350818,0,node-loads,14221349,14.16,0,K/sec
0.904350818,0,node-store-misses,7110914,7.08,0,K/sec
0.904350818,0,node-stores,7111772,7.08,0,K/sec
1.004518879,751127863,instructions,11137847,11.09,2.89,insn per cycle
1.004518879,151449082,branches,15137052,15.07,1507.834,M/sec
1.004518879,17776,branch-misses,19136297,19.05,0.01,of all branches
1.004518879,17800,branch-load-misses,19535722,19.45,0.177,M/sec
1.004518879,80,cache-misses,19934958,19.85,8.457,of all cache refs
1.004518879,244,cache-references,16000124,15.93,0.002,M/sec
1.004518879,259461853,cycles,15999893,15.93,2.583,GHz
1.004518879,0,context-switches,100441836,100,0,K/sec
1.004518879,100.16866,cpu-clock,100441716,100,,
1.004518879,0,minor-faults,100441559,100,0,K/sec
1.004518879,0,page-faults,100441427,100,0,K/sec
1.004518879,100.168658,task-clock,100441287,100,,
1.004518879,9979499,bus-cycles,15999955,15.93,99.356,M/sec
1.004518879,259488430,ref-cycles,20000192,19.91,2583.478,M/sec
1.004518879,10327,L1-dcache-load-misses,19999948,19.91,0,of all L1-dcache hits
1.004518879,231551484,L1-dcache-loads,18399484,18.32,2305.337,M/sec
1.004518879,120840457,L1-dcache-stores,7999883,7.97,1203.093,M/sec
1.004518879,1265,L1-icache-load-misses,7999574,7.96,,
1.004518879,38,LLC-load-misses,7999531,7.96,21.3,of all LL-cache hits
1.004518879,50,LLC-store-misses,11999687,11.95,0.498,K/sec
1.004518879,175,LLC-stores,8000234,7.97,0.002,M/sec
1.004518879,451,LLC-loads,7999606,7.97,0.004,M/sec
1.004518879,120958855,dTLB-stores,7708324,7.68,1204.272,M/sec
1.004518879,24,dTLB-load-misses,7308816,7.28,,
1.004518879,0,dTLB-store-misses,7199940,7.17,0,K/sec
1.004518879,0,iTLB-loads,10799539,10.75,0,K/sec
1.004518879,0,iTLB-load-misses,14399644,14.34,0,of all iTLB cache hits
1.004518879,56,node-load-misses,14399965,14.34,0.558,K/sec
1.004518879,0,node-loads,14399221,14.34,0,K/sec
1.004518879,13,node-store-misses,7199951,7.17,0.129,K/sec
1.004518879,88,node-stores,7200537,7.17,0.876,K/sec
1.104693029,749779638,instructions,11216211,11.17,2.88,insn per cycle
1.104693029,151153642,branches,15215521,15.15,1505.258,M/sec
1.104693029,17806,branch-misses,19214820,19.14,0.01,of all branches
1.104693029,17786,branch-load-misses,19577907,19.5,0.177,M/sec
1.104693029,10,cache-misses,19940557,19.86,1.091,of all cache refs
1.104693029,620,cache-references,16000111,15.93,0.006,M/sec
1.104693029,259473520,cycles,16000122,15.93,2.584,GHz
1.104693029,0,context-switches,100417419,100,0,K/sec
1.104693029,100.173214,cpu-clock,100417307,100,,
1.104693029,0,minor-faults,100417166,100,0,K/sec
1.104693029,0,page-faults,100417047,100,0,K/sec
1.104693029,100.173338,task-clock,100416927,100,,
1.104693029,9979917,bus-cycles,15999993,15.93,99.385,M/sec
1.104693029,259498195,ref-cycles,20000119,19.92,2584.203,M/sec
1.104693029,10283,L1-dcache-load-misses,19999877,19.92,0,of all L1-dcache hits
1.104693029,231263467,L1-dcache-loads,18544944,18.47,2303.028,M/sec
1.104693029,120929048,L1-dcache-stores,7999883,7.97,1204.267,M/sec
1.104693029,1240,L1-icache-load-misses,7999602,7.97,,
1.104693029,113,LLC-load-misses,7999731,7.97,44.81,of all LL-cache hits
1.104693029,67,LLC-store-misses,11999699,11.95,0.667,K/sec
1.104693029,125,LLC-stores,8000099,7.97,0.001,M/sec
1.104693029,990,LLC-loads,7750628,7.72,0.01,M/sec
1.104693029,120636597,dTLB-stores,7387140,7.36,1201.355,M/sec
1.104693029,29,dTLB-load-misses,7272676,7.24,,
1.104693029,0,dTLB-store-misses,7272621,7.24,0,K/sec
1.104693029,0,iTLB-loads,10908611,10.86,0,K/sec
1.104693029,0,iTLB-load-misses,14545099,14.49,0,of all iTLB cache hits
1.104693029,0,node-load-misses,14545327,14.49,0,K/sec
1.104693029,0,node-loads,14544728,14.49,0,K/sec
1.104693029,0,node-store-misses,7272710,7.24,0,K/sec
1.104693029,63,node-stores,7273562,7.24,0.627,K/sec
1.204861116,750478872,instructions,11281882,11.24,2.89,insn per cycle
1.204861116,151299939,branches,15280921,15.22,1507.027,M/sec
1.204861116,17814,branch-misses,19280291,19.2,0.01,of all branches
1.204861116,17834,branch-load-misses,19613110,19.54,0.178,M/sec
1.204861116,50,cache-misses,19945493,19.87,5.111,of all cache refs
1.204861116,1659,cache-references,16000243,15.94,0.017,M/sec
1.204861116,259453184,cycles,16000048,15.94,2.584,GHz
1.204861116,0,context-switches,100396567,100,0,K/sec
1.204861116,100.16713,cpu-clock,100396458,100,,
1.204861116,0,minor-faults,100396331,100,0,K/sec
1.204861116,0,page-faults,100396221,100,0,K/sec
1.204861116,100.167045,task-clock,100396105,100,,
1.204861116,9979147,bus-cycles,15999933,15.94,99.398,M/sec
1.204861116,259479651,ref-cycles,20000074,19.92,2584.555,M/sec
1.204861116,10257,L1-dcache-load-misses,19999838,19.92,0,of all L1-dcache hits
1.204861116,231545306,L1-dcache-loads,18666162,18.59,2306.314,M/sec
1.204861116,121041017,L1-dcache-stores,8000062,7.97,1205.633,M/sec
1.204861116,1353,L1-icache-load-misses,7999455,7.97,,
1.204861116,0,LLC-load-misses,7999572,7.97,0,of all LL-cache hits
1.204861116,0,LLC-store-misses,11999607,11.95,0,K/sec
1.204861116,794,LLC-stores,7785765,7.76,0.008,M/sec
1.204861116,1514,LLC-loads,7452163,7.42,0.015,M/sec
1.204861116,120999486,dTLB-stores,7332957,7.3,1205.219,M/sec
1.204861116,0,dTLB-load-misses,7333249,7.3,,
1.204861116,0,dTLB-store-misses,7333496,7.31,0,K/sec
1.204861116,0,iTLB-loads,10999739,10.96,0,K/sec
1.204861116,0,iTLB-load-misses,14666330,14.61,0,of all iTLB cache hits
1.204861116,119,node-load-misses,14666805,14.61,0.001,M/sec
1.204861116,0,node-loads,14665717,14.61,0,K/sec
1.204861116,0,node-store-misses,7333011,7.3,0,K/sec
1.204861116,0,node-stores,7334124,7.31,0,K/sec
1.305036309,750147575,instructions,11337118,11.29,2.89,insn per cycle
1.305036309,151295811,branches,15336196,15.28,1507.243,M/sec
1.305036309,17766,branch-misses,19335612,19.26,0.01,of all branches
1.305036309,17772,branch-load-misses,19642777,19.57,0.177,M/sec
1.305036309,0,cache-misses,19949551,19.87,0,of all cache refs
1.305036309,63,cache-references,16000257,15.94,0.628,K/sec
1.305036309,259477726,cycles,16000479,15.94,2.585,GHz
1.305036309,0,context-switches,100379460,100,0,K/sec
1.305036309,100.174238,cpu-clock,100379365,100,,
1.305036309,0,minor-faults,100379247,100,0,K/sec
1.305036309,0,page-faults,100379144,100,0,K/sec
1.305036309,100.174227,task-clock,100379037,100,,
1.305036309,9980042,bus-cycles,15999863,15.94,99.423,M/sec
1.305036309,259502125,ref-cycles,19999880,19.93,2585.218,M/sec
1.305036309,10457,L1-dcache-load-misses,20000014,19.93,0,of all L1-dcache hits
1.305036309,231480017,L1-dcache-loads,18769004,18.7,2306.056,M/sec
1.305036309,120743177,L1-dcache-stores,7999870,7.97,1202.871,M/sec
1.305036309,1215,L1-icache-load-misses,7999239,7.97,,
1.305036309,13,LLC-load-misses,7999623,7.97,3.73,of all LL-cache hits
1.305036309,0,LLC-store-misses,11815206,11.77,0,K/sec
1.305036309,1391,LLC-stores,7508114,7.48,0.014,M/sec
1.305036309,244,LLC-loads,7384442,7.36,0.002,M/sec
1.305036309,120886585,dTLB-stores,7384377,7.36,1204.299,M/sec
1.305036309,0,dTLB-load-misses,7384381,7.36,,
1.305036309,0,dTLB-store-misses,7384607,7.36,0,K/sec
1.305036309,0,iTLB-loads,11076557,11.04,0,K/sec
1.305036309,0,iTLB-load-misses,14768761,14.71,0,of all iTLB cache hits
1.305036309,0,node-load-misses,14769343,14.72,0,K/sec
1.305036309,6,node-loads,14768369,14.71,0.06,K/sec
1.305036309,0,node-store-misses,7384559,7.36,0,K/sec
1.305036309,88,node-stores,7385435,7.36,0.877,K/sec
1.40520554,751478592,instructions,11384440,11.34,2.89,insn per cycle
1.40520554,151437164,branches,15383707,15.33,1508.878,M/sec
1.40520554,17835,branch-misses,19383037,19.31,0.01,of all branches
1.40520554,17820,branch-load-misses,19668247,19.6,0.178,M/sec
1.40520554,85,cache-misses,19953167,19.88,10.008,of all cache refs
1.40520554,88,cache-references,16000104,15.94,0.877,K/sec
1.40520554,259460016,cycles,16000427,15.94,2.585,GHz
1.40520554,0,context-switches,100364309,100,0,K/sec
1.40520554,100.167247,cpu-clock,100364213,100,,
1.40520554,0,minor-faults,100364108,100,0,K/sec
1.40520554,0,page-faults,100364017,100,0,K/sec
1.40520554,100.167379,task-clock,100363919,100,,
1.40520554,9979368,bus-cycles,16000109,15.94,99.432,M/sec
1.40520554,259484976,ref-cycles,19999877,19.93,2585.437,M/sec
1.40520554,10042,L1-dcache-load-misses,19999970,19.93,0,of all L1-dcache hits
1.40520554,231226873,L1-dcache-loads,18856951,18.79,2303.881,M/sec
1.40520554,120699915,L1-dcache-stores,8000180,7.97,1202.621,M/sec
1.40520554,1327,L1-icache-load-misses,7999249,7.97,,
1.40520554,0,LLC-load-misses,7840090,7.81,0,of all LL-cache hits
1.40520554,0,LLC-store-misses,11554566,11.51,0,K/sec
1.40520554,188,LLC-stores,7428673,7.4,0.002,M/sec
1.40520554,213,LLC-loads,7428371,7.4,0.002,M/sec
1.40520554,121056353,dTLB-stores,7428313,7.4,1206.172,M/sec
1.40520554,0,dTLB-load-misses,7428366,7.4,,
1.40520554,0,dTLB-store-misses,7428557,7.4,0,K/sec
1.40520554,0,iTLB-loads,11142509,11.1,0,K/sec
1.40520554,0,iTLB-load-misses,14856739,14.8,0,of all iTLB cache hits
1.40520554,0,node-load-misses,14857211,14.8,0,K/sec
1.40520554,6,node-loads,14856348,14.8,0.06,K/sec
1.40520554,0,node-store-misses,7428539,7.4,0,K/sec
1.40520554,0,node-stores,7429303,7.4,0,K/sec
1.505380377,750648313,instructions,11425580,11.39,2.89,insn per cycle
1.505380377,151211996,branches,15424830,15.37,1506.826,M/sec
